Coords	Name	MIRNA	sRNA-ACR-140-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-145-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-150-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-173-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-178-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG
NC_058066.1:16609532-16609948	Cluster_384	N	69	59	18	2	52
NC_058066.1:16728522-16728926	Cluster_385	N	128	37	16	56	3
NC_058066.1:16729252-16730238	Cluster_386	N	571	8	11	1466	7
NC_058066.1:16734584-16735014	Cluster_387	N	26	1654	0	0	11
NC_058066.1:16839727-16840255	Cluster_388	N	303	568	212	80	116
NC_058066.1:17245004-17245433	Cluster_389	N	105	22	41	643	297
NC_058066.1:17245936-17246383	Cluster_390	N	132	1	8	65	168
NC_058066.1:17262130-17262782	Cluster_391	N	470	520	37	51	223
NC_058066.1:17275393-17276115	Cluster_392	N	127	94	64	65	193
NC_058066.1:17354692-17355106	Cluster_393	N	9	33	19	32	5
NC_058066.1:17400447-17400874	Cluster_394	N	50	81	4	62	0
NC_058066.1:17441895-17442452	Cluster_395	N	0	7	510	0	0
NC_058066.1:17640475-17640903	Cluster_396	N	671	2	0	0	1
NC_058066.1:17640943-17642178	Cluster_397	N	10333	436	5	3	0
NC_058066.1:17642684-17643169	Cluster_398	N	921	0	0	0	0
NC_058066.1:17643291-17643717	Cluster_399	N	174	2	0	0	0
NC_058066.1:17643970-17644913	Cluster_400	N	11471	10	2	2	1
NC_058066.1:17652104-17652791	Cluster_401	N	294	1329	287	327	871
NC_058066.1:17659928-17660560	Cluster_402	N	539	2378	2	574	503
NC_058066.1:17664480-17664908	Cluster_403	N	49	59	97	22	6
NC_058066.1:17665710-17666430	Cluster_404	N	84	53	223	61	163
NC_058066.1:17666528-17666976	Cluster_405	N	94	117	177	50	113
NC_058066.1:17667749-17668176	Cluster_406	N	31	1	4	83	1
NC_058066.1:17669697-17670141	Cluster_407	N	37	36	236	81	19
NC_058066.1:17673438-17673871	Cluster_408	N	526	277	177	6	17
NC_058066.1:17677060-17677559	Cluster_409	N	242	249	162	86	110
NC_058066.1:17683377-17683934	Cluster_410	N	3	146	93	0	3
NC_058066.1:17688402-17688982	Cluster_411	N	78	137	366	61	59
NC_058066.1:17694120-17694697	Cluster_412	N	71	118	375	55	80
NC_058066.1:17697639-17698618	Cluster_413	N	436	136	663	1222	299
NC_058066.1:17698896-17699324	Cluster_414	N	13	3	37	131	8
NC_058066.1:17701100-17701987	Cluster_415	N	36	103	988	22	216
NC_058066.1:17715482-17715914	Cluster_416	N	39	22	184	40	44
NC_058066.1:17719521-17720147	Cluster_417	N	155	172	266	112	83
NC_058066.1:17721066-17721492	Cluster_418	N	44	78	99	15	51
NC_058066.1:17722086-17722934	Cluster_419	N	71	129	127	1036	51
NC_058066.1:17723178-17723605	Cluster_420	N	25	103	58	125	27
NC_058066.1:17723688-17724136	Cluster_421	N	21	30	43	257	16
NC_058066.1:17724556-17725039	Cluster_422	N	31	53	143	14	23
NC_058066.1:17729634-17732864	Cluster_423	N	4686	595	9345	443	8961
NC_058066.1:17733922-17734659	Cluster_424	N	617	40	223	37	50
NC_058066.1:17750463-17751626	Cluster_425	N	72	138	556	79	598
NC_058066.1:17751811-17752240	Cluster_426	N	7	119	29	20	78
NC_058066.1:17757317-17757791	Cluster_427	N	9	403	329	74	74
NC_058066.1:17838709-17839230	Cluster_428	N	10	0	14	0	305
NC_058066.1:17841995-17842421	Cluster_429	N	17	83	1	4	3
NC_058066.1:17937006-17937434	Cluster_430	N	2	41	125	53	0
NC_058066.1:17939317-17939893	Cluster_431	N	0	0	0	2356	675
NC_058066.1:17981658-17982072	Cluster_432	N	2	3	24	12	83
NC_058066.1:18033439-18033853	Cluster_433	N	35	57	44	0	28
NC_058066.1:18202164-18202761	Cluster_434	N	0	2	0	978	19
NC_058066.1:18218452-18218868	Cluster_435	N	7	0	28	26	148
NC_058066.1:18307935-18308620	Cluster_436	N	8124	1355	2175	218	3268
NC_058066.1:18311970-18312421	Cluster_437	N	114	103	46	37	86
NC_058066.1:18312800-18313227	Cluster_438	N	56	54	73	22	1
NC_058066.1:18385641-18386045	Cluster_439	N	10	35	25	69	40
NC_058066.1:18468426-18468849	Cluster_440	N	0	51	1	0	107
NC_058066.1:18517876-18518291	Cluster_441	N	4	0	10	6	127
NC_058066.1:18548072-18548594	Cluster_442	N	351	3	1	1	44
NC_058066.1:18560758-18561234	Cluster_443	N	1933	19	175	23	265
NC_058066.1:18565284-18565712	Cluster_444	N	301	0	0	0	2
NC_058066.1:18634302-18634716	Cluster_445	N	30	28	35	26	29
NC_058066.1:18685466-18685895	Cluster_446	N	5	5	186	62	0
NC_058066.1:18715843-18716248	Cluster_447	N	62	29	99	16	23
NC_058066.1:18722071-18722502	Cluster_448	N	66	378	290	1581	164
NC_058066.1:18741075-18741504	Cluster_449	N	51	22	182	21	19
NC_058066.1:18742878-18743284	Cluster_450	N	12	56	91	62	78
NC_058066.1:18743562-18744953	Cluster_451	N	412	1181	1657	326	2244
NC_058066.1:18745321-18745841	Cluster_452	N	117	78	139	30	28
NC_058066.1:18750146-18750589	Cluster_453	N	246	209	322	284	456
NC_058066.1:18760903-18761506	Cluster_454	N	127	886	6	0	8
NC_058066.1:18762200-18762645	Cluster_455	N	1504	737	485	0	1567
NC_058066.1:18769259-18769683	Cluster_456	N	28	9	61	16	25
NC_058066.1:18770891-18771320	Cluster_457	N	90	65	136	35	158
NC_058066.1:18772500-18773783	Cluster_458	N	863	586	647	1155	3025
NC_058066.1:18776923-18777348	Cluster_459	N	40	12	56	41	8
NC_058066.1:18779943-18780352	Cluster_460	N	50	33	38	30	16
NC_058066.1:18780974-18781402	Cluster_461	N	88	47	73	9	36
NC_058066.1:18781677-18782113	Cluster_462	N	64	43	135	53	52
NC_058066.1:18782703-18784072	Cluster_463	N	455	293	452	223	298
NC_058066.1:18784162-18784738	Cluster_464	N	143	62	127	58	49
NC_058066.1:18785150-18785574	Cluster_465	N	38	10	58	15	39
NC_058066.1:18788849-18789278	Cluster_466	N	103	0	3	0	0
NC_058066.1:18798647-18799075	Cluster_467	N	116	58	90	16	42
NC_058066.1:18801047-18801474	Cluster_468	N	1	225	39	1	1
NC_058066.1:18801675-18802409	Cluster_469	N	3	10	3449	0	0
NC_058066.1:18803356-18803784	Cluster_470	N	0	3	213	0	1
NC_058066.1:18806369-18806796	Cluster_471	N	1	20	0	192	0
NC_058066.1:18809252-18809695	Cluster_472	N	239	12	62	138	109
NC_058066.1:18814941-18815384	Cluster_473	N	221	11	58	129	121
NC_058066.1:18823646-18824066	Cluster_474	N	1	0	16	4	103
NC_058066.1:18835700-18836947	Cluster_475	N	195	37	2997	78	75
NC_058066.1:18838797-18839739	Cluster_476	N	583	1105	740	5884	2
NC_058066.1:18840124-18840717	Cluster_477	N	2894	2586	2287	2520	6
NC_058066.1:18841388-18842042	Cluster_478	N	432	67	215	1215	1
NC_058066.1:18842491-18843001	Cluster_479	N	657	5	597	789	1
NC_058066.1:18853862-18854288	Cluster_480	N	53	28	138	24	32
NC_058066.1:18856442-18856856	Cluster_481	N	65	13	66	27	20
NC_058066.1:18863368-18863815	Cluster_482	N	170	37	170	113	88
NC_058066.1:18874847-18875648	Cluster_483	N	17	15	34	126	204
NC_058066.1:18885745-18886173	Cluster_484	N	187	0	1	2	15
NC_058066.1:18887916-18888344	Cluster_485	N	47	7	30	29	34
NC_058066.1:18888892-18889298	Cluster_486	N	47	8	16	22	20
NC_058066.1:18910483-18910910	Cluster_487	N	9	93	19	0	0
NC_058066.1:18913827-18914253	Cluster_488	N	11	0	23	37	93
NC_058066.1:18914516-18914945	Cluster_489	N	25	0	41	201	19
NC_058066.1:18916409-18916837	Cluster_490	N	76	49	4	6	28
NC_058066.1:18933485-18934097	Cluster_491	N	243	17	168	37	24
NC_058066.1:18938660-18939223	Cluster_492	N	803	32	970	24	20
NC_058066.1:18939601-18940606	Cluster_493	N	1661	112	621	530	45
NC_058066.1:18947352-18948853	Cluster_494	N	975	829	2818	730	50
NC_058066.1:18955458-18956219	Cluster_495	N	107	104	204	76	8
NC_058066.1:18957972-18958389	Cluster_496	N	74	62	38	18	11
NC_058066.1:18963102-18963503	Cluster_497	N	40	88	31	3	18
NC_058066.1:18963513-18964025	Cluster_498	N	529	378	215	38	68
NC_058066.1:18964419-18965082	Cluster_499	N	227	385	42	40	27
NC_058066.1:18966200-18966639	Cluster_500	N	16	139	78	3	413
NC_058066.1:18968251-18969047	Cluster_501	N	1252	1028	202	117	31
NC_058066.1:18974923-18975347	Cluster_502	N	22	57	44	0	0
NC_058066.1:18978564-18979456	Cluster_503	N	203	5224	4175	55	3464
NC_058066.1:18979669-18980298	Cluster_504	N	373	32	109	0	190
NC_058066.1:18996092-18997047	Cluster_505	N	414	676	439	404	1448
NC_058066.1:18997165-18997593	Cluster_506	N	76	3	3	18	54
NC_058066.1:18999432-19000157	Cluster_507	N	686	49	515	5	32
NC_058066.1:19002026-19002618	Cluster_508	N	13	50	558	7	122
NC_058066.1:19007918-19008341	Cluster_509	N	11	89	8	5	15
NC_058066.1:19009955-19010444	Cluster_510	N	8	161	17	8	474
NC_058066.1:19010479-19011067	Cluster_511	N	46	1931	26	17	1190
NC_058066.1:19028727-19029538	Cluster_512	N	5	0	2	350	1
NC_058066.1:19030691-19031558	Cluster_513	N	1949	1023	789	1567	828
NC_058066.1:19131947-19132501	Cluster_514	N	117	45	165	0	238
NC_058066.1:19157731-19158160	Cluster_515	N	60	7	17	0	156
NC_058066.1:19282452-19282991	Cluster_516	N	3	47	373	27	738
NC_058066.1:19288300-19288730	Cluster_517	N	3445	0	0	0	0
NC_058066.1:19342179-19342608	Cluster_518	N	47	11	35	10	33
NC_058066.1:19358404-19358834	Cluster_519	N	7	71	213	34	166
NC_058066.1:19370267-19370703	Cluster_520	N	456	776	473	700	922
NC_058066.1:19405223-19405653	Cluster_521	N	107	2	7	5	4
NC_058066.1:19451484-19451957	Cluster_522	N	0	31	45	9	514
NC_058066.1:19498676-19499121	Cluster_523	N	127	1	103	16	8
NC_058066.1:19603478-19603906	Cluster_524	N	35	89	80	98	124
NC_058066.1:19661434-19661912	Cluster_525	N	158	119	67	112	418
NC_058066.1:19662700-19663548	Cluster_526	N	53	60	119	171	308
NC_058066.1:19865375-19865789	Cluster_527	N	19	23	2	48	0
NC_058066.1:19867853-19868266	Cluster_528	N	11	20	38	14	9
NC_058066.1:19879754-19880181	Cluster_529	N	71	21	54	3	9
NC_058066.1:19885171-19885826	Cluster_530	N	317	1852	306	920	289
NC_058066.1:19909114-19909632	Cluster_531	N	59	12	301	4	3
NC_058066.1:19918162-19918571	Cluster_532	N	63	101	82	18	55
NC_058066.1:19952952-19953464	Cluster_533	N	420	331	266	197	416
NC_058066.1:20028501-20028916	Cluster_534	N	4	0	17	7	105
NC_058066.1:20088630-20088720	Cluster_535	Y	41	35	20	37	16
NC_058066.1:20104508-20104937	Cluster_536	N	0	22	93	0	7
NC_058066.1:20110122-20110604	Cluster_537	N	0	15	233	1	4
NC_058066.1:20112140-20112562	Cluster_538	N	0	47	110	28	40
NC_058066.1:20115567-20115994	Cluster_539	N	2	20	68	17	13
NC_058066.1:20117304-20117734	Cluster_540	N	0	38	139	59	25
NC_058066.1:20118022-20118659	Cluster_541	N	3	182	311	148	164
NC_058066.1:20119263-20120446	Cluster_542	N	3	1098	761	379	532
NC_058066.1:20120603-20121250	Cluster_543	N	1	103	231	79	93
NC_058066.1:20122429-20124083	Cluster_544	N	910	473	41	343	1434
NC_058066.1:20124512-20125071	Cluster_545	N	2	97	290	122	137
NC_058066.1:20126144-20126573	Cluster_546	N	0	125	255	30	83
NC_058066.1:20128219-20128622	Cluster_547	N	0	19	47	45	55
NC_058066.1:20138872-20139296	Cluster_548	N	12	41	17	92	12
NC_058066.1:20145604-20146331	Cluster_549	N	657	533	457	500	2495
NC_058066.1:20147578-20148635	Cluster_550	N	1017	8440	3925	5556	5803
NC_058066.1:20149212-20149750	Cluster_551	N	15	583	30	321	6
NC_058066.1:20160857-20161263	Cluster_552	N	122	80	42	4	4
NC_058066.1:20163033-20163559	Cluster_553	N	9	204	42	43	188
NC_058066.1:20164932-20165359	Cluster_554	N	13	15	110	14	59
NC_058066.1:20172865-20173702	Cluster_555	N	94	2159	2237	3706	11482
NC_058066.1:20174520-20175087	Cluster_556	N	2	84	63	110	70
NC_058066.1:20186292-20186724	Cluster_557	N	0	0	0	3	403
NC_058066.1:20188862-20189290	Cluster_558	N	0	246	20	15	13
NC_058066.1:20190990-20191413	Cluster_559	N	55	5	27	4	8
NC_058066.1:20191538-20191956	Cluster_560	N	1	120	73	33	5
NC_058066.1:20193572-20194004	Cluster_561	N	3	19	23	1319	0
NC_058066.1:20199506-20200410	Cluster_562	N	337	345	2091	275	4015
NC_058066.1:20200481-20201405	Cluster_563	N	18	19	3716	37	378
NC_058066.1:20227478-20227910	Cluster_564	N	42	74	83	68	71
NC_058066.1:20232418-20232842	Cluster_565	N	0	0	2	123	0
NC_058066.1:20232966-20233622	Cluster_566	N	190	187	244	90	105
NC_058066.1:20234128-20234587	Cluster_567	N	124	162	278	69	66
NC_058066.1:20238153-20238591	Cluster_568	N	14	1	4	1	362
NC_058066.1:20238602-20239784	Cluster_569	N	31	2	11	11	989
NC_058066.1:20239986-20240511	Cluster_570	N	18	0	15	2	721
NC_058066.1:20346227-20346321	Cluster_571	Y	36001	47108	79039	30360	53510
NC_058066.1:20431530-20432185	Cluster_572	N	212	145	183	148	174
NC_058066.1:20439632-20440039	Cluster_573	N	0	93	1	3	0
NC_058066.1:20444181-20444612	Cluster_574	N	64	40	67	155	28
NC_058066.1:20445069-20445495	Cluster_575	N	130	28	37	11	45
NC_058066.1:20455762-20456275	Cluster_576	N	53	168	65	1	31
NC_058066.1:20549935-20550364	Cluster_577	N	127	73	55	20	19
NC_058066.1:20553716-20554164	Cluster_578	N	3	311	0	327	132
NC_058066.1:20613541-20613950	Cluster_579	N	17	9	13	63	11
NC_058066.1:20623324-20623829	Cluster_580	N	174	0	0	87	267
NC_058066.1:20666368-20666817	Cluster_581	N	65	447	95	0	0
NC_058066.1:20667788-20668234	Cluster_582	N	0	181	70	7	32
NC_058066.1:20734973-20735811	Cluster_583	N	426	761	332	70	129
NC_058066.1:20741429-20741858	Cluster_584	N	10	82	73	288	472
NC_058066.1:20742255-20742779	Cluster_585	N	0	329	2961	194	4154
NC_058066.1:20744412-20744838	Cluster_586	N	1	8	40	80	3
NC_058066.1:20776768-20777374	Cluster_587	N	265	409	154	140	81
NC_058066.1:20784948-20785382	Cluster_588	N	35	57	87	248	240
NC_058066.1:20843924-20844341	Cluster_589	N	463	952	283	26	4
NC_058066.1:20895641-20896070	Cluster_590	N	0	6	128	5	1
NC_058066.1:20908006-20908439	Cluster_591	N	329	359	505	681	571
NC_058066.1:20950911-20951339	Cluster_592	N	7	299	347	23	41
NC_058066.1:20959212-20959641	Cluster_593	N	4	22	10	405	17
NC_058066.1:20984802-20985436	Cluster_594	N	197	75	25	156	68
NC_058066.1:20985452-20985882	Cluster_595	N	122	26	32	25	59
NC_058066.1:20999819-21000244	Cluster_596	N	10	33	12	80	54
NC_058066.1:21000785-21002048	Cluster_597	N	34	132	41	273	767
NC_058066.1:21002166-21003199	Cluster_598	N	18	28	51	1223	872
NC_058066.1:21025348-21025771	Cluster_599	N	36	10	17	60	17
NC_058066.1:21026119-21026545	Cluster_600	N	75	30	509	1	582
NC_058066.1:21026666-21027226	Cluster_601	N	670	12	48	2	150
NC_058066.1:21027932-21028359	Cluster_602	N	1	10	81	232	39
NC_058066.1:21041851-21042280	Cluster_603	N	981	33	0	0	0
NC_058066.1:21084174-21084605	Cluster_604	N	110	63	65	121	41
NC_058066.1:21140265-21140693	Cluster_605	N	1507	3	2	3	2
NC_058066.1:21140714-21141153	Cluster_606	N	961	917	24	1	4
NC_058066.1:21398626-21399389	Cluster_607	N	0	3	1883	25	2
NC_058066.1:21407910-21408542	Cluster_608	N	41	58	918	24	8
NC_058066.1:21408618-21409261	Cluster_609	N	408	1325	2330	1711	290
NC_058066.1:21409326-21409752	Cluster_610	N	8	2	50	64	28
NC_058066.1:21412845-21413584	Cluster_611	N	70	111	217	398	76
NC_058066.1:21455800-21456240	Cluster_612	N	0	248	0	2	729
NC_058066.1:21456253-21456665	Cluster_613	N	2	132	0	3	151
NC_058066.1:21482735-21483382	Cluster_614	N	1533	1	0	0	0
NC_058066.1:21519685-21520111	Cluster_615	N	0	16	112	0	0
NC_058066.1:21587354-21587808	Cluster_616	N	472	54	4	0	246
NC_058066.1:21588129-21589472	Cluster_617	N	1980	59	105	423	46
NC_058066.1:21589753-21590182	Cluster_618	N	165	28	81	22	9
NC_058066.1:21590569-21591061	Cluster_619	N	235	52	0	1	59
NC_058066.1:21593622-21594048	Cluster_620	N	176	0	25	1	11
NC_058066.1:21597256-21597684	Cluster_621	N	260	3	1	0	85
NC_058066.1:21597697-21598145	Cluster_622	N	1298	5135	18	62	462
NC_058066.1:21598298-21599009	Cluster_623	N	414	1424	15	33	421
NC_058066.1:21603848-21604278	Cluster_624	N	652	1	1	0	0
NC_058066.1:21624465-21624891	Cluster_625	N	7	6	118	13	11
NC_058066.1:21753309-21754272	Cluster_626	N	1048	1342	7415	778	78
NC_058066.1:21775408-21775830	Cluster_627	N	95	0	9	1	1
NC_058066.1:21777658-21778086	Cluster_628	N	1	1382	413	4	0
NC_058066.1:21784063-21784495	Cluster_629	N	2	48	280	25	9
NC_058066.1:21790914-21791322	Cluster_630	N	94	0	1	0	9
NC_058066.1:21809874-21810301	Cluster_631	N	40	144	23	20	10
NC_058066.1:21848307-21848981	Cluster_632	N	192	0	40	163	24
NC_058066.1:21852409-21853366	Cluster_633	N	69	1475	23	0	910
NC_058066.1:21865186-21865615	Cluster_634	N	88	700	0	3	488
NC_058066.1:21878516-21878932	Cluster_635	N	20	1	0	0	105
NC_058066.1:21888448-21888872	Cluster_636	N	0	20	22	72	60
NC_058066.1:21900674-21901347	Cluster_637	N	13	161	86	117	19
NC_058066.1:21981169-21981599	Cluster_638	N	627	156	40	110	17
NC_058066.1:22007394-22007795	Cluster_639	N	0	0	0	0	119
NC_058066.1:22075559-22075984	Cluster_640	N	70	4	80	0	1
NC_058066.1:22108182-22108609	Cluster_641	N	0	752	157	0	44
NC_058066.1:22109961-22110403	Cluster_642	N	1022	92	46	16	28
NC_058066.1:22128195-22128612	Cluster_643	N	0	201	124	156	69
NC_058066.1:22131108-22131537	Cluster_644	N	2	4	936	1420	220
NC_058066.1:22156834-22157236	Cluster_645	N	0	0	94	0	7
NC_058066.1:22160638-22161052	Cluster_646	N	0	0	94	0	27
NC_058066.1:22162822-22163266	Cluster_647	N	5	81	32	146	155
NC_058066.1:22169778-22170187	Cluster_648	N	21	30	23	10	13
NC_058066.1:22200108-22200537	Cluster_649	N	4	133	2	0	1
NC_058066.1:22224614-22225042	Cluster_650	N	36	4	152	30	0
NC_058066.1:22240024-22240453	Cluster_651	N	2	3	160	1	1
NC_058066.1:22283047-22283874	Cluster_652	N	477	11	12	94	54
NC_058066.1:22333017-22333433	Cluster_653	N	196	126	225	278	168
NC_058066.1:22341565-22342106	Cluster_654	N	64	17	126	97	51
NC_058066.1:22343626-22344052	Cluster_655	N	69	2	71	118	19
NC_058066.1:22344572-22345178	Cluster_656	N	344	158	366	144	150
NC_058066.1:22426219-22426638	Cluster_657	N	1	1	56	50	0
NC_058066.1:22427349-22427777	Cluster_658	N	12	9	112	3	10
NC_058066.1:22428755-22429530	Cluster_659	N	165	60	312	40	105
NC_058066.1:22440702-22441137	Cluster_660	N	3158	3275	109	136	703
NC_058066.1:22510313-22510737	Cluster_661	N	0	42	0	56	0
NC_058066.1:22516866-22517294	Cluster_662	N	29	166	84	46	0
NC_058066.1:22517662-22518081	Cluster_663	N	10	76	28	70	4
NC_058066.1:22518152-22520256	Cluster_664	N	2089	1896	2427	2758	816
NC_058066.1:22527517-22528048	Cluster_665	N	340	502	531	505	313
NC_058066.1:22564994-22566266	Cluster_666	N	181	377	465	331	344
NC_058066.1:22566464-22566987	Cluster_667	N	0	0	233	0	369
NC_058066.1:22601575-22602753	Cluster_668	N	26	559	1	697	383
NC_058066.1:22610555-22611146	Cluster_669	N	1088	626	862	899	724
NC_058066.1:22744041-22745175	Cluster_670	N	544	420	31	13	379
NC_058066.1:22748631-22749059	Cluster_671	N	268	79	0	43	700
NC_058066.1:22754290-22754706	Cluster_672	N	113	60	0	0	42
NC_058066.1:22756577-22757004	Cluster_673	N	5	133	0	4	2
NC_058066.1:22757657-22758086	Cluster_674	N	9	368	0	14	2
NC_058066.1:22763336-22763768	Cluster_675	N	152	78	1804	5	0
NC_058066.1:22764014-22764439	Cluster_676	N	7	76	12	104	13
NC_058066.1:22769693-22770117	Cluster_677	N	74	36	39	16	59
NC_058066.1:22770797-22772566	Cluster_678	N	18	35	24	7975	8
NC_058066.1:22777332-22777758	Cluster_679	N	85	47	62	28	1
NC_058066.1:22777915-22778344	Cluster_680	N	31	27	93	2	6
NC_058066.1:22792165-22792592	Cluster_681	N	37	59	49	26	39
NC_058066.1:22792867-22793331	Cluster_682	N	53	103	114	33	24
NC_058066.1:22793353-22793758	Cluster_683	N	43	32	57	25	18
NC_058066.1:22797027-22797454	Cluster_684	N	54	26	62	30	11
NC_058066.1:22797907-22798388	Cluster_685	N	198	85	280	103	18
NC_058066.1:22804772-22805201	Cluster_686	N	63	37	166	59	27
NC_058066.1:22810221-22810748	Cluster_687	N	27	45	32	13	1099
NC_058066.1:22810862-22811303	Cluster_688	N	64	53	120	39	28
NC_058066.1:22817435-22817863	Cluster_689	N	26	30	41	22	92
NC_058066.1:22820526-22821029	Cluster_690	N	781	1346	8686	1620	1805
NC_058066.1:22821833-22822263	Cluster_691	N	63	36	44	541	127
NC_058066.1:22827717-22828148	Cluster_692	N	0	331	285	0	0
NC_058066.1:22874188-22874603	Cluster_693	N	24	0	142	30	44
NC_058066.1:22911369-22911793	Cluster_694	N	0	6	1	73	86
NC_058066.1:23059522-23059972	Cluster_695	N	111	180	32	58	56
NC_058066.1:23064073-23064500	Cluster_696	N	17	84	16	25	14
NC_058066.1:23065300-23065897	Cluster_697	N	108	116	873	33	32
NC_058066.1:23075145-23080364	Cluster_698	N	5081	7536	1375	1846	600
NC_058066.1:23093027-23093844	Cluster_699	N	148	70	26	34	100
NC_058066.1:23095301-23095727	Cluster_700	N	19	256	3	4	21
NC_058066.1:23096083-23096743	Cluster_701	N	74	1171	15	9	178
NC_058066.1:23096854-23097279	Cluster_702	N	14	188	4	7	22
NC_058066.1:23114997-23115403	Cluster_703	N	3	8	1	131	1
NC_058066.1:23125410-23125829	Cluster_704	N	65	10	26	54	20
NC_058066.1:23245518-23246118	Cluster_705	N	174	14	95	52	62
NC_058066.1:23270587-23271013	Cluster_706	N	1	153	2	1	0
NC_058066.1:23419304-23419733	Cluster_707	N	43	19	70	28	54
NC_058066.1:23488662-23489090	Cluster_708	N	46	1	65	43	11
NC_058066.1:23489742-23490366	Cluster_709	N	75	95	396	113	164
NC_058066.1:23490973-23491403	Cluster_710	N	46	13	680	55	4
NC_058066.1:23559714-23560130	Cluster_711	N	18	65	64	9	26
NC_058066.1:23586592-23587558	Cluster_712	N	3	725	282	221	240
NC_058066.1:23612935-23613357	Cluster_713	N	12	33	54	41	43
NC_058066.1:23649792-23650221	Cluster_714	N	0	61	28	17	0
NC_058066.1:23656774-23657196	Cluster_715	N	18	149	46	7	23
NC_058066.1:23785642-23786070	Cluster_716	N	2	17	5	146	0
NC_058066.1:23808147-23808574	Cluster_717	N	62	35	35	25	11
NC_058066.1:23809359-23809831	Cluster_718	N	319	10	112	22	43
NC_058066.1:23821595-23822014	Cluster_719	N	4	0	5	4	145
NC_058066.1:23831008-23831437	Cluster_720	N	2	26	6	19	119
NC_058066.1:23944184-23944713	Cluster_721	N	20	680	5	0	0
NC_058066.1:23947519-23947946	Cluster_722	N	15	132	9	7	7
NC_058066.1:23951660-23952065	Cluster_723	N	48	88	31	21	9
NC_058066.1:23953387-23953815	Cluster_724	N	68	65	52	0	10
NC_058066.1:23957033-23957458	Cluster_725	N	145	16	16	8	0
NC_058066.1:23958905-23959334	Cluster_726	N	40	0	138	17	45
NC_058066.1:23959831-23960259	Cluster_727	N	70	51	64	22	28
NC_058066.1:23965516-23966077	Cluster_728	N	25	241	59	25	68
NC_058066.1:23966136-23966568	Cluster_729	N	16	247	44	11	28
NC_058066.1:23970032-23970435	Cluster_730	N	66	141	43	21	13
NC_058066.1:23973588-23974017	Cluster_731	N	83	37	64	37	56
NC_058066.1:23975764-23976192	Cluster_732	N	349	0	3	0	2
NC_058066.1:23981663-23982078	Cluster_733	N	0	35	0	0	76
NC_058066.1:24002816-24003235	Cluster_734	N	26	24	45	8	35
NC_058066.1:24008885-24009294	Cluster_735	N	13	76	27	14	19
NC_058066.1:24014389-24014816	Cluster_736	N	1	135	2	0	2
NC_058066.1:24017977-24018404	Cluster_737	N	11	161	0	12	0
NC_058066.1:24041412-24041835	Cluster_738	N	128	1	1	0	3
NC_058066.1:24050827-24051491	Cluster_739	N	583	3	208	1604	61
NC_058066.1:24059148-24059554	Cluster_740	N	17	81	13	1	8
NC_058066.1:24060282-24060682	Cluster_741	N	31	42	71	8	16
NC_058066.1:24081967-24082383	Cluster_742	N	65	47	4	6	35
NC_058066.1:24084769-24085197	Cluster_743	N	28	122	9	12	35
NC_058066.1:24085517-24085950	Cluster_744	N	41	100	38	125	169
NC_058066.1:24086773-24087364	Cluster_745	N	24	27	38	347	318
NC_058066.1:24088114-24088532	Cluster_746	N	4	39	0	124	4
NC_058066.1:24098250-24098735	Cluster_747	N	3	787	0	4	0
NC_058066.1:24103850-24104521	Cluster_748	N	90	496	33	25	56
NC_058066.1:24127519-24128411	Cluster_749	N	33	1010	310	87	363
NC_058066.1:24129149-24129568	Cluster_750	N	93	140	21	39	4
NC_058066.1:24130110-24131100	Cluster_751	N	5482	6953	3570	544	74
NC_058066.1:24144680-24145168	Cluster_752	N	0	1	2	799	62
NC_058066.1:24151842-24152278	Cluster_753	N	29	321	85	26	41
NC_058066.1:24153583-24154014	Cluster_754	N	78	182	2	3	0
NC_058066.1:24157051-24158012	Cluster_755	N	32	407	31	16	833
NC_058066.1:24159156-24159583	Cluster_756	N	2	2	0	712	0
NC_058066.1:24166586-24167014	Cluster_757	N	57	9	34	23	128
NC_058066.1:24191373-24191998	Cluster_758	N	1355	9	62	978	3046
NC_058066.1:24192125-24192797	Cluster_759	N	82	3	11	44	88
NC_058066.1:24206030-24206900	Cluster_760	N	503	0	80	950	2415
NC_058066.1:24216399-24216828	Cluster_761	N	11	1	35	73	26
