"","gene_name","GeneOntologyIDs","Term","Annotated","Significant","Expected","Fisher","ontology","l_chrom","l_start","l_end","V4","gf_chrom","gf_type","gf_start","gf_end","gf_attr","overlap","is_overlapping","prop.sig.genes"
"76","Peve_00003062","GO:1903108","regulation of mitochondrial transcription",5,2,0.28,0.02875,"Biological Processes","Porites_evermani_scaffold_1181",121323,121912,"transcript::Porites_evermani_scaffold_1181:121323-121912","Porites_evermani_scaffold_1181","mRNA",127260,140969,"ID=Peve_00003062;Name=Peve_00003062;start=1;stop=1;cds_size=3162",5348,FALSE,0.4
"77","Peve_00003403","GO:0008015","blood circulation",916,41,52.05,0.00465,"Biological Processes","Porites_evermani_scaffold_120",360875,362445,"transcript::Porites_evermani_scaffold_120:360875-362445","Porites_evermani_scaffold_120","mRNA",321797,357957,"ID=Peve_00003403;Name=Peve_00003403;start=1;stop=1;cds_size=4542",2918,FALSE,0.0447598253275109
"78","Peve_00003754","GO:0002862","negative regulation of inflammatory response to ant...",12,4,0.68,0.00355,"Biological Processes","Porites_evermani_scaffold_1227",97544,98813,"transcript::Porites_evermani_scaffold_1227:97544-98813","Porites_evermani_scaffold_1227","mRNA",101180,140165,"ID=Peve_00003754;Name=Peve_00003754;start=1;stop=0;cds_size=1710",2367,FALSE,0.333333333333333
"79","Peve_00004366","GO:0016045","detection of bacterium",76,10,4.32,0.0353,"Biological Processes","Porites_evermani_scaffold_1270",5222,5454,"transcript::Porites_evermani_scaffold_1270:5222-5454","Porites_evermani_scaffold_1270","mRNA",11571,18580,"ID=Peve_00004366;Name=Peve_00004366;start=1;stop=0;cds_size=4422",6117,FALSE,0.131578947368421
"80","Peve_00004366","GO:0016045","detection of bacterium",76,10,4.32,0.0353,"Biological Processes","Porites_evermani_scaffold_1270",5792,6438,"transcript::Porites_evermani_scaffold_1270:5792-6438","Porites_evermani_scaffold_1270","mRNA",11571,18580,"ID=Peve_00004366;Name=Peve_00004366;start=1;stop=0;cds_size=4422",5133,FALSE,0.131578947368421
"81","Peve_00004465","GO:0055085","transmembrane transport",1391,72,79.04,0.0319,"Biological Processes","Porites_evermani_scaffold_1279",64544,64884,"transcript::Porites_evermani_scaffold_1279:64544-64884","Porites_evermani_scaffold_1279","mRNA",47122,50118,"ID=Peve_00004465;Name=Peve_00004465;start=1;stop=1;cds_size=2997",14426,FALSE,0.0517613227893602
"82","Peve_00004469","GO:0002062","chondrocyte differentiation",111,10,6.31,0.02448,"Biological Processes","Porites_evermani_scaffold_1279",132863,133089,"transcript::Porites_evermani_scaffold_1279:132863-133089","Porites_evermani_scaffold_1279","mRNA",116554,127986,"ID=Peve_00004469;Name=Peve_00004469;start=0;stop=0;cds_size=915",4877,FALSE,0.0900900900900901
"83","Peve_00004547","GO:0002218","activation of innate immune response",437,33,24.83,0.0323,"Biological Processes","Porites_evermani_scaffold_1284",81710,81953,"transcript::Porites_evermani_scaffold_1284:81710-81953","Porites_evermani_scaffold_1284","mRNA",91581,104975,"ID=Peve_00004547;Name=Peve_00004547;start=1;stop=1;cds_size=5322",9628,FALSE,0.0755148741418764
"84","Peve_00004568","GO:0002830","positive regulation of type 2 immune response",15,4,0.85,0.01185,"Biological Processes","Porites_evermani_scaffold_1286",3724,3927,"transcript::Porites_evermani_scaffold_1286:3724-3927","Porites_evermani_scaffold_1286","mRNA",3989,23503,"ID=Peve_00004568;Name=Peve_00004568;start=1;stop=1;cds_size=4770",62,FALSE,0.266666666666667
"85","Peve_00004568","GO:0051092","positive regulation of NF-kappaB transcription fact...",113,13,6.42,0.01185,"Biological Processes","Porites_evermani_scaffold_1286",3724,3927,"transcript::Porites_evermani_scaffold_1286:3724-3927","Porites_evermani_scaffold_1286","mRNA",3989,23503,"ID=Peve_00004568;Name=Peve_00004568;start=1;stop=1;cds_size=4770",62,FALSE,0.115044247787611
"86","Peve_00004568","GO:0071222","cellular response to lipopolysaccharide",152,18,8.64,0.03505,"Biological Processes","Porites_evermani_scaffold_1286",3724,3927,"transcript::Porites_evermani_scaffold_1286:3724-3927","Porites_evermani_scaffold_1286","mRNA",3989,23503,"ID=Peve_00004568;Name=Peve_00004568;start=1;stop=1;cds_size=4770",62,FALSE,0.118421052631579
"87","Peve_00004724","GO:0070358","actin polymerization-dependent cell motility",5,2,0.28,0.02875,"Biological Processes","Porites_evermani_scaffold_13",77028,78385,"transcript::Porites_evermani_scaffold_13:77028-78385","Porites_evermani_scaffold_13","mRNA",78567,108806,"ID=Peve_00004724;Name=Peve_00004724;start=1;stop=1;cds_size=3648",182,FALSE,0.4
"88","Peve_00004724","GO:1900029","positive regulation of ruffle assembly",6,3,0.34,0.00321,"Biological Processes","Porites_evermani_scaffold_13",77028,78385,"transcript::Porites_evermani_scaffold_13:77028-78385","Porites_evermani_scaffold_13","mRNA",78567,108806,"ID=Peve_00004724;Name=Peve_00004724;start=1;stop=1;cds_size=3648",182,FALSE,0.5
"89","Peve_00004724","GO:1990830","cellular response to leukemia inhibitory factor",69,9,3.92,0.01578,"Biological Processes","Porites_evermani_scaffold_13",77028,78385,"transcript::Porites_evermani_scaffold_13:77028-78385","Porites_evermani_scaffold_13","mRNA",78567,108806,"ID=Peve_00004724;Name=Peve_00004724;start=1;stop=1;cds_size=3648",182,FALSE,0.130434782608696
"90","Peve_00004727","GO:0061092","positive regulation of phospholipid translocation",4,4,0.23,1e-05,"Biological Processes","Porites_evermani_scaffold_13",740805,742026,"transcript::Porites_evermani_scaffold_13:740805-742026","Porites_evermani_scaffold_13","mRNA",731854,738840,"ID=Peve_00004727;Name=Peve_00004727;start=0;stop=1;cds_size=981",1965,FALSE,1
"91","Peve_00004896","GO:0006357","regulation of transcription by RNA polymerase II",1449,95,82.33,0.0251,"Biological Processes","Porites_evermani_scaffold_1308",85482,86981,"transcript::Porites_evermani_scaffold_1308:85482-86981","Porites_evermani_scaffold_1308","mRNA",87592,91142,"ID=Peve_00004896;Name=Peve_00004896;start=1;stop=1;cds_size=1158",611,FALSE,0.0655624568668047
"92","Peve_00005006","GO:0071222","cellular response to lipopolysaccharide",152,18,8.64,0.03505,"Biological Processes","Porites_evermani_scaffold_1316",23582,23914,"transcript::Porites_evermani_scaffold_1316:23582-23914","Porites_evermani_scaffold_1316","mRNA",12353,16975,"ID=Peve_00005006;Name=Peve_00005006;start=0;stop=1;cds_size=810",6607,FALSE,0.118421052631579
"93","Peve_00005160","GO:0003281","ventricular septum development",55,5,3.13,0.01678,"Biological Processes","Porites_evermani_scaffold_1326",135286,135535,"transcript::Porites_evermani_scaffold_1326:135286-135535","Porites_evermani_scaffold_1326","mRNA",121731,130879,"ID=Peve_00005160;Name=Peve_00005160;start=0;stop=0;cds_size=909",4407,FALSE,0.0909090909090909
"94","Peve_00005352","GO:0001678","intracellular glucose homeostasis",136,9,7.73,0.0119,"Biological Processes","Porites_evermani_scaffold_134",235066,235568,"transcript::Porites_evermani_scaffold_134:235066-235568","Porites_evermani_scaffold_134","mRNA",236073,244197,"ID=Peve_00005352;Name=Peve_00005352;start=1;stop=1;cds_size=1401",505,FALSE,0.0661764705882353
"95","Peve_00005352","GO:0002931","response to ischemia",69,9,3.92,0.01578,"Biological Processes","Porites_evermani_scaffold_134",235066,235568,"transcript::Porites_evermani_scaffold_134:235066-235568","Porites_evermani_scaffold_134","mRNA",236073,244197,"ID=Peve_00005352;Name=Peve_00005352;start=1;stop=1;cds_size=1401",505,FALSE,0.130434782608696
"96","Peve_00005352","GO:0045766","positive regulation of angiogenesis",151,17,8.58,0.00559,"Biological Processes","Porites_evermani_scaffold_134",235066,235568,"transcript::Porites_evermani_scaffold_134:235066-235568","Porites_evermani_scaffold_134","mRNA",236073,244197,"ID=Peve_00005352;Name=Peve_00005352;start=1;stop=1;cds_size=1401",505,FALSE,0.112582781456954
"97","Peve_00005352","GO:1990830","cellular response to leukemia inhibitory factor",69,9,3.92,0.01578,"Biological Processes","Porites_evermani_scaffold_134",235066,235568,"transcript::Porites_evermani_scaffold_134:235066-235568","Porites_evermani_scaffold_134","mRNA",236073,244197,"ID=Peve_00005352;Name=Peve_00005352;start=1;stop=1;cds_size=1401",505,FALSE,0.130434782608696
"98","Peve_00006031","GO:0007346","regulation of mitotic cell cycle",729,62,41.42,0.0075,"Biological Processes","Porites_evermani_scaffold_139",96319,97059,"transcript::Porites_evermani_scaffold_139:96319-97059","Porites_evermani_scaffold_139","mRNA",80342,81908,"ID=Peve_00006031;Name=Peve_00006031;start=0;stop=0;cds_size=1503",14411,FALSE,0.0850480109739369
"99","Peve_00006031","GO:0051301","cell division",1085,74,61.65,0.03087,"Biological Processes","Porites_evermani_scaffold_139",96319,97059,"transcript::Porites_evermani_scaffold_139:96319-97059","Porites_evermani_scaffold_139","mRNA",80342,81908,"ID=Peve_00006031;Name=Peve_00006031;start=0;stop=0;cds_size=1503",14411,FALSE,0.0682027649769585
"100","Peve_00006040","GO:0007346","regulation of mitotic cell cycle",729,62,41.42,0.0075,"Biological Processes","Porites_evermani_scaffold_139",202331,204157,"transcript::Porites_evermani_scaffold_139:202331-204157","Porites_evermani_scaffold_139","mRNA",204636,206382,"ID=Peve_00006040;Name=Peve_00006040;start=1;stop=1;cds_size=1611",479,FALSE,0.0850480109739369
"101","Peve_00006040","GO:0051301","cell division",1085,74,61.65,0.03087,"Biological Processes","Porites_evermani_scaffold_139",202331,204157,"transcript::Porites_evermani_scaffold_139:202331-204157","Porites_evermani_scaffold_139","mRNA",204636,206382,"ID=Peve_00006040;Name=Peve_00006040;start=1;stop=1;cds_size=1611",479,FALSE,0.0682027649769585
"102","Peve_00006083","GO:0006749","glutathione metabolic process",67,8,3.81,0.01285,"Biological Processes","Porites_evermani_scaffold_1392",118592,119062,"transcript::Porites_evermani_scaffold_1392:118592-119062","Porites_evermani_scaffold_1392","mRNA",121895,125295,"ID=Peve_00006083;Name=Peve_00006083;start=1;stop=1;cds_size=429",2833,FALSE,0.119402985074627
"103","Peve_00006156","GO:0071222","cellular response to lipopolysaccharide",152,18,8.64,0.03505,"Biological Processes","Porites_evermani_scaffold_14",443866,444376,"transcript::Porites_evermani_scaffold_14:443866-444376","Porites_evermani_scaffold_14","mRNA",454950,470171,"ID=Peve_00006156;Name=Peve_00006156;start=1;stop=1;cds_size=2304",10574,FALSE,0.118421052631579
"104","Peve_00006280","GO:0035194","regulatory ncRNA-mediated post-transcriptional gene...",205,12,11.65,0.00495,"Biological Processes","Porites_evermani_scaffold_1401",102170,103251,"transcript::Porites_evermani_scaffold_1401:102170-103251","Porites_evermani_scaffold_1401","mRNA",103542,117426,"ID=Peve_00006280;Name=Peve_00006280;start=1;stop=1;cds_size=3105",291,FALSE,0.0585365853658537
"105","Peve_00006280","GO:0045766","positive regulation of angiogenesis",151,17,8.58,0.00559,"Biological Processes","Porites_evermani_scaffold_1401",102170,103251,"transcript::Porites_evermani_scaffold_1401:102170-103251","Porites_evermani_scaffold_1401","mRNA",103542,117426,"ID=Peve_00006280;Name=Peve_00006280;start=1;stop=1;cds_size=3105",291,FALSE,0.112582781456954
"106","Peve_00006280","GO:1900153","positive regulation of nuclear-transcribed mRNA cat...",20,4,1.14,0.02421,"Biological Processes","Porites_evermani_scaffold_1401",102170,103251,"transcript::Porites_evermani_scaffold_1401:102170-103251","Porites_evermani_scaffold_1401","mRNA",103542,117426,"ID=Peve_00006280;Name=Peve_00006280;start=1;stop=1;cds_size=3105",291,FALSE,0.2
"107","Peve_00006304","GO:0003391","amphid sensory organ dendrite retrograde extension",5,2,0.28,0.02875,"Biological Processes","Porites_evermani_scaffold_1403",116004,116300,"transcript::Porites_evermani_scaffold_1403:116004-116300","Porites_evermani_scaffold_1403","mRNA",40258,95289,"ID=Peve_00006304;Name=Peve_00006304;start=1;stop=1;cds_size=1815",20715,FALSE,0.4
"108","Peve_00006329","GO:0019284","L-methionine salvage from S-adenosylmethionine",43,7,2.44,0.01005,"Biological Processes","Porites_evermani_scaffold_1406",26179,26952,"transcript::Porites_evermani_scaffold_1406:26179-26952","Porites_evermani_scaffold_1406","mRNA",5205,23153,"ID=Peve_00006329;Name=Peve_00006329;start=0;stop=0;cds_size=3732",3026,FALSE,0.162790697674419
"109","Peve_00006329","GO:0019284","L-methionine salvage from S-adenosylmethionine",43,7,2.44,0.01005,"Biological Processes","Porites_evermani_scaffold_1406",27967,29582,"transcript::Porites_evermani_scaffold_1406:27967-29582","Porites_evermani_scaffold_1406","mRNA",5205,23153,"ID=Peve_00006329;Name=Peve_00006329;start=0;stop=0;cds_size=3732",4814,FALSE,0.162790697674419
"110","Peve_00006330","GO:0019284","L-methionine salvage from S-adenosylmethionine",43,7,2.44,0.01005,"Biological Processes","Porites_evermani_scaffold_1406",61895,62170,"transcript::Porites_evermani_scaffold_1406:61895-62170","Porites_evermani_scaffold_1406","mRNA",44490,55646,"ID=Peve_00006330;Name=Peve_00006330;start=0;stop=0;cds_size=3732",6249,FALSE,0.162790697674419
"111","Peve_00006366","GO:0006357","regulation of transcription by RNA polymerase II",1449,95,82.33,0.0251,"Biological Processes","Porites_evermani_scaffold_141",110012,111120,"transcript::Porites_evermani_scaffold_141:110012-111120","Porites_evermani_scaffold_141","mRNA",129267,153227,"ID=Peve_00006366;Name=Peve_00006366;start=1;stop=1;cds_size=3552",18147,FALSE,0.0655624568668047
"112","Peve_00006523","GO:2001240","negative regulation of extrinsic apoptotic signalin...",10,3,0.57,0.01625,"Biological Processes","Porites_evermani_scaffold_142",384396,384902,"transcript::Porites_evermani_scaffold_142:384396-384902","Porites_evermani_scaffold_142","mRNA",385005,408103,"ID=Peve_00006523;Name=Peve_00006523;start=1;stop=1;cds_size=1479",103,FALSE,0.3
"113","Peve_00006676","GO:0006357","regulation of transcription by RNA polymerase II",1449,95,82.33,0.0251,"Biological Processes","Porites_evermani_scaffold_1436",41747,42608,"transcript::Porites_evermani_scaffold_1436:41747-42608","Porites_evermani_scaffold_1436","mRNA",6437,39275,"ID=Peve_00006676;Name=Peve_00006676;start=0;stop=1;cds_size=1482",2472,FALSE,0.0655624568668047
"114","Peve_00006676","GO:0006357","regulation of transcription by RNA polymerase II",1449,95,82.33,0.0251,"Biological Processes","Porites_evermani_scaffold_1436",43423,43628,"transcript::Porites_evermani_scaffold_1436:43423-43628","Porites_evermani_scaffold_1436","mRNA",6437,39275,"ID=Peve_00006676;Name=Peve_00006676;start=0;stop=1;cds_size=1482",4148,FALSE,0.0655624568668047
"115","Peve_00007071","GO:0006468","protein phosphorylation",909,64,51.65,0.03272,"Biological Processes","Porites_evermani_scaffold_1469",98950,99214,"transcript::Porites_evermani_scaffold_1469:98950-99214","Porites_evermani_scaffold_1469","mRNA",110962,125046,"ID=Peve_00007071;Name=Peve_00007071;start=1;stop=0;cds_size=1335",11748,FALSE,0.0704070407040704
"116","Peve_00007171","GO:0007346","regulation of mitotic cell cycle",729,62,41.42,0.0075,"Biological Processes","Porites_evermani_scaffold_1477",86384,86635,"transcript::Porites_evermani_scaffold_1477:86384-86635","Porites_evermani_scaffold_1477","mRNA",90123,92756,"ID=Peve_00007171;Name=Peve_00007171;start=1;stop=0;cds_size=1686",3488,FALSE,0.0850480109739369
"117","Peve_00007171","GO:0007346","regulation of mitotic cell cycle",729,62,41.42,0.0075,"Biological Processes","Porites_evermani_scaffold_1477",87605,87847,"transcript::Porites_evermani_scaffold_1477:87605-87847","Porites_evermani_scaffold_1477","mRNA",90123,92756,"ID=Peve_00007171;Name=Peve_00007171;start=1;stop=0;cds_size=1686",2276,FALSE,0.0850480109739369
"118","Peve_00007171","GO:0045842","positive regulation of mitotic metaphase/anaphase t...",20,4,1.14,0.02421,"Biological Processes","Porites_evermani_scaffold_1477",86384,86635,"transcript::Porites_evermani_scaffold_1477:86384-86635","Porites_evermani_scaffold_1477","mRNA",90123,92756,"ID=Peve_00007171;Name=Peve_00007171;start=1;stop=0;cds_size=1686",3488,FALSE,0.2
"119","Peve_00007171","GO:0045842","positive regulation of mitotic metaphase/anaphase t...",20,4,1.14,0.02421,"Biological Processes","Porites_evermani_scaffold_1477",87605,87847,"transcript::Porites_evermani_scaffold_1477:87605-87847","Porites_evermani_scaffold_1477","mRNA",90123,92756,"ID=Peve_00007171;Name=Peve_00007171;start=1;stop=0;cds_size=1686",2276,FALSE,0.2
"120","Peve_00007171","GO:0051301","cell division",1085,74,61.65,0.03087,"Biological Processes","Porites_evermani_scaffold_1477",86384,86635,"transcript::Porites_evermani_scaffold_1477:86384-86635","Porites_evermani_scaffold_1477","mRNA",90123,92756,"ID=Peve_00007171;Name=Peve_00007171;start=1;stop=0;cds_size=1686",3488,FALSE,0.0682027649769585
"121","Peve_00007171","GO:0051301","cell division",1085,74,61.65,0.03087,"Biological Processes","Porites_evermani_scaffold_1477",87605,87847,"transcript::Porites_evermani_scaffold_1477:87605-87847","Porites_evermani_scaffold_1477","mRNA",90123,92756,"ID=Peve_00007171;Name=Peve_00007171;start=1;stop=0;cds_size=1686",2276,FALSE,0.0682027649769585
"122","Peve_00007302","GO:0002931","response to ischemia",69,9,3.92,0.01578,"Biological Processes","Porites_evermani_scaffold_1487",122691,123564,"transcript::Porites_evermani_scaffold_1487:122691-123564","Porites_evermani_scaffold_1487","mRNA",108500,116003,"ID=Peve_00007302;Name=Peve_00007302;start=1;stop=1;cds_size=1383",6688,FALSE,0.130434782608696
"123","Peve_00007302","GO:0007254","JNK cascade",209,17,11.88,0.0294,"Biological Processes","Porites_evermani_scaffold_1487",122691,123564,"transcript::Porites_evermani_scaffold_1487:122691-123564","Porites_evermani_scaffold_1487","mRNA",108500,116003,"ID=Peve_00007302;Name=Peve_00007302;start=1;stop=1;cds_size=1383",6688,FALSE,0.0813397129186603
"124","Peve_00007302","GO:0031666","positive regulation of lipopolysaccharide-mediated ...",22,5,1.25,0.00687,"Biological Processes","Porites_evermani_scaffold_1487",122691,123564,"transcript::Porites_evermani_scaffold_1487:122691-123564","Porites_evermani_scaffold_1487","mRNA",108500,116003,"ID=Peve_00007302;Name=Peve_00007302;start=1;stop=1;cds_size=1383",6688,FALSE,0.227272727272727
