Coords	Name	MIRNA	sRNA-ACR-140-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-145-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-150-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-173-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-178-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG
NC_058066.1:15899866-15900306	Cluster_384	N	0	33	18	0	1112
NC_058066.1:15961744-15962160	Cluster_385	N	30	51	38	10	6
NC_058066.1:16516197-16516625	Cluster_386	N	0	1	4	1	281
NC_058066.1:16609532-16609948	Cluster_387	N	70	64	20	0	53
NC_058066.1:16728508-16728926	Cluster_388	N	140	46	27	59	3
NC_058066.1:16729252-16730238	Cluster_389	N	565	16	15	1508	6
NC_058066.1:16734584-16735014	Cluster_390	N	14	1665	0	0	7
NC_058066.1:16839727-16840255	Cluster_391	N	303	588	208	78	119
NC_058066.1:17245004-17245433	Cluster_392	N	104	22	41	643	298
NC_058066.1:17245936-17246383	Cluster_393	N	126	0	7	65	170
NC_058066.1:17262130-17262782	Cluster_394	N	470	516	45	35	230
NC_058066.1:17275392-17276115	Cluster_395	N	134	88	47	74	192
NC_058066.1:17354692-17355106	Cluster_396	N	8	29	19	26	4
NC_058066.1:17400445-17400887	Cluster_397	N	61	99	2	65	1
NC_058066.1:17441895-17442452	Cluster_398	N	0	7	510	0	1
NC_058066.1:17640475-17640903	Cluster_399	N	671	2	0	0	1
NC_058066.1:17640943-17642178	Cluster_400	N	10333	437	3	3	1
NC_058066.1:17642684-17643169	Cluster_401	N	921	0	0	0	0
NC_058066.1:17643291-17643717	Cluster_402	N	174	2	0	0	0
NC_058066.1:17643970-17644913	Cluster_403	N	11471	8	2	2	2
NC_058066.1:17652104-17652790	Cluster_404	N	293	1317	271	346	893
NC_058066.1:17660129-17660560	Cluster_405	N	555	2282	2	553	531
NC_058066.1:17664480-17664908	Cluster_406	N	49	59	97	22	3
NC_058066.1:17665710-17666430	Cluster_407	N	84	52	223	61	164
NC_058066.1:17666528-17666976	Cluster_408	N	94	115	178	44	117
NC_058066.1:17667749-17668176	Cluster_409	N	31	2	8	84	4
NC_058066.1:17669697-17670141	Cluster_410	N	39	36	231	70	28
NC_058066.1:17673438-17673871	Cluster_411	N	526	279	179	6	16
NC_058066.1:17677060-17677559	Cluster_412	N	242	252	167	86	110
NC_058066.1:17683377-17683934	Cluster_413	N	0	172	92	0	2
NC_058066.1:17688402-17689275	Cluster_414	N	108	150	398	66	91
NC_058066.1:17694120-17694697	Cluster_415	N	66	127	389	62	69
NC_058066.1:17697639-17698618	Cluster_416	N	432	141	645	1213	298
NC_058066.1:17698896-17699324	Cluster_417	N	11	1	40	128	9
NC_058066.1:17701429-17701987	Cluster_418	N	32	101	898	20	208
NC_058066.1:17715482-17715914	Cluster_419	N	39	22	184	40	44
NC_058066.1:17719521-17720147	Cluster_420	N	157	174	266	112	83
NC_058066.1:17722086-17722934	Cluster_421	N	78	115	111	1059	57
NC_058066.1:17723178-17723605	Cluster_422	N	28	103	53	114	26
NC_058066.1:17723688-17724136	Cluster_423	N	21	30	39	256	12
NC_058066.1:17724556-17725034	Cluster_424	N	28	48	137	15	25
NC_058066.1:17729634-17732864	Cluster_425	N	4684	594	9344	443	8961
NC_058066.1:17733922-17734659	Cluster_426	N	594	43	225	34	53
NC_058066.1:17750463-17751626	Cluster_427	N	70	161	588	52	579
NC_058066.1:17751811-17752240	Cluster_428	N	8	117	40	9	82
NC_058066.1:17757317-17757791	Cluster_429	N	9	394	332	66	61
NC_058066.1:17817772-17818186	Cluster_430	N	0	0	11	8	73
NC_058066.1:17838710-17839230	Cluster_431	N	10	0	15	0	305
NC_058066.1:17841995-17842421	Cluster_432	N	17	83	1	5	2
NC_058066.1:17858521-17858936	Cluster_433	N	0	65	0	0	55
NC_058066.1:17937006-17937434	Cluster_434	N	0	40	113	44	0
NC_058066.1:17939318-17939893	Cluster_435	N	0	0	0	2347	711
NC_058066.1:17981658-17982072	Cluster_436	N	1	3	26	13	80
NC_058066.1:18033439-18033853	Cluster_437	N	35	57	44	0	28
NC_058066.1:18202164-18202761	Cluster_438	N	0	3	0	977	16
NC_058066.1:18218453-18218868	Cluster_439	N	7	0	28	25	148
NC_058066.1:18307935-18308620	Cluster_440	N	8073	1361	2133	224	3302
NC_058066.1:18311970-18312558	Cluster_441	N	110	100	43	34	82
NC_058066.1:18312803-18313227	Cluster_442	N	61	48	69	24	0
NC_058066.1:18385639-18386045	Cluster_443	N	12	39	17	73	36
NC_058066.1:18468426-18468846	Cluster_444	N	0	48	1	0	98
NC_058066.1:18517876-18518291	Cluster_445	N	4	0	12	8	121
NC_058066.1:18548072-18548594	Cluster_446	N	353	3	1	1	42
NC_058066.1:18560758-18561234	Cluster_447	N	1937	20	182	23	267
NC_058066.1:18565284-18565712	Cluster_448	N	301	0	0	0	2
NC_058066.1:18593500-18593905	Cluster_449	N	16	6	17	2	49
NC_058066.1:18634302-18634716	Cluster_450	N	33	24	32	27	32
NC_058066.1:18684492-18684909	Cluster_451	N	0	1	101	7	5
NC_058066.1:18685466-18685895	Cluster_452	N	4	5	208	57	0
NC_058066.1:18715843-18716248	Cluster_453	N	61	35	100	15	20
NC_058066.1:18722071-18722502	Cluster_454	N	64	372	293	1586	161
NC_058066.1:18734516-18734941	Cluster_455	N	46	0	19	1	18
NC_058066.1:18741075-18741504	Cluster_456	N	52	23	181	14	27
NC_058066.1:18743562-18744953	Cluster_457	N	405	1171	1647	326	2231
NC_058066.1:18745321-18745841	Cluster_458	N	111	82	144	32	26
NC_058066.1:18750146-18750589	Cluster_459	N	257	199	312	297	454
NC_058066.1:18760950-18761506	Cluster_460	N	124	925	6	1	8
NC_058066.1:18762200-18762644	Cluster_461	N	1392	716	456	0	1524
NC_058066.1:18769259-18769683	Cluster_462	N	28	10	62	12	25
NC_058066.1:18770891-18771320	Cluster_463	N	90	65	135	33	158
NC_058066.1:18772500-18773783	Cluster_464	N	863	584	645	1157	3026
NC_058066.1:18776923-18777348	Cluster_465	N	40	12	56	42	6
NC_058066.1:18780974-18781402	Cluster_466	N	85	49	71	10	35
NC_058066.1:18781677-18782113	Cluster_467	N	73	42	131	56	55
NC_058066.1:18782703-18784071	Cluster_468	N	457	296	452	223	296
NC_058066.1:18784162-18784636	Cluster_469	N	141	58	126	52	46
NC_058066.1:18785150-18785574	Cluster_470	N	37	12	57	15	36
NC_058066.1:18788849-18789278	Cluster_471	N	102	0	3	0	0
NC_058066.1:18798647-18799075	Cluster_472	N	117	58	90	17	42
NC_058066.1:18801047-18801474	Cluster_473	N	0	222	34	0	1
NC_058066.1:18801675-18802409	Cluster_474	N	4	10	3438	0	0
NC_058066.1:18803356-18803784	Cluster_475	N	0	1	197	1	0
NC_058066.1:18806370-18806796	Cluster_476	N	0	17	1	196	1
NC_058066.1:18809251-18809695	Cluster_477	N	237	19	52	141	108
NC_058066.1:18814941-18815384	Cluster_478	N	215	12	57	152	110
NC_058066.1:18823647-18824056	Cluster_479	N	1	1	16	3	81
NC_058066.1:18835700-18836947	Cluster_480	N	197	36	3031	80	79
NC_058066.1:18838797-18839739	Cluster_481	N	626	1092	744	5882	3
NC_058066.1:18840124-18840717	Cluster_482	N	2888	2616	2205	2412	2
NC_058066.1:18841388-18842042	Cluster_483	N	416	61	243	1220	5
NC_058066.1:18842491-18843001	Cluster_484	N	663	10	589	818	1
NC_058066.1:18853862-18854288	Cluster_485	N	50	29	137	27	32
NC_058066.1:18863368-18863815	Cluster_486	N	171	37	170	113	88
NC_058066.1:18874847-18875648	Cluster_487	N	27	19	43	127	195
NC_058066.1:18885745-18886173	Cluster_488	N	190	0	1	1	17
NC_058066.1:18887916-18888344	Cluster_489	N	48	7	30	29	35
NC_058066.1:18888892-18889298	Cluster_490	N	47	8	16	22	20
NC_058066.1:18910483-18910910	Cluster_491	N	4	92	15	1	0
NC_058066.1:18913827-18914253	Cluster_492	N	11	0	22	37	94
NC_058066.1:18914516-18914945	Cluster_493	N	26	0	41	199	18
NC_058066.1:18916409-18916837	Cluster_494	N	70	42	5	5	14
NC_058066.1:18933485-18934097	Cluster_495	N	235	17	170	35	25
NC_058066.1:18938660-18939223	Cluster_496	N	806	31	957	24	20
NC_058066.1:18939601-18940606	Cluster_497	N	1658	111	611	530	44
NC_058066.1:18947352-18948853	Cluster_498	N	969	827	2841	733	48
NC_058066.1:18955458-18956219	Cluster_499	N	109	102	202	75	8
NC_058066.1:18957971-18958389	Cluster_500	N	70	58	41	17	11
NC_058066.1:18963513-18964025	Cluster_501	N	538	371	222	37	66
NC_058066.1:18964419-18965082	Cluster_502	N	229	394	33	44	32
NC_058066.1:18966200-18966639	Cluster_503	N	10	129	92	2	433
NC_058066.1:18968251-18969044	Cluster_504	N	1240	988	197	118	37
NC_058066.1:18974923-18975347	Cluster_505	N	23	53	41	0	1
NC_058066.1:18978564-18979456	Cluster_506	N	201	5196	4176	52	3478
NC_058066.1:18979669-18980298	Cluster_507	N	384	33	112	0	190
NC_058066.1:18996092-18997047	Cluster_508	N	428	646	442	394	1490
NC_058066.1:18997181-18997591	Cluster_509	N	74	3	3	17	35
NC_058066.1:18999432-19000157	Cluster_510	N	692	49	517	7	32
NC_058066.1:19002026-19002618	Cluster_511	N	15	57	550	6	121
NC_058066.1:19007918-19008344	Cluster_512	N	8	115	10	1	21
NC_058066.1:19009955-19010444	Cluster_513	N	15	157	9	6	441
NC_058066.1:19010479-19011067	Cluster_514	N	47	1918	22	17	1207
NC_058066.1:19028727-19029538	Cluster_515	N	4	0	1	330	0
NC_058066.1:19030692-19031558	Cluster_516	N	1939	989	765	1559	874
NC_058066.1:19131947-19132512	Cluster_517	N	127	48	183	0	244
NC_058066.1:19157731-19158160	Cluster_518	N	52	5	24	0	144
NC_058066.1:19282451-19282991	Cluster_519	N	2	31	369	23	774
NC_058066.1:19288300-19288730	Cluster_520	N	3507	0	0	0	0
NC_058066.1:19342179-19342608	Cluster_521	N	52	15	37	11	31
NC_058066.1:19358404-19358835	Cluster_522	N	8	75	213	31	165
NC_058066.1:19370266-19370703	Cluster_523	N	424	754	481	696	919
NC_058066.1:19405223-19405653	Cluster_524	N	103	3	6	4	6
NC_058066.1:19451484-19451956	Cluster_525	N	0	29	51	12	534
NC_058066.1:19498676-19499121	Cluster_526	N	135	1	107	15	12
NC_058066.1:19603478-19603906	Cluster_527	N	37	90	88	88	120
NC_058066.1:19661430-19661912	Cluster_528	N	152	129	82	121	421
NC_058066.1:19662660-19663547	Cluster_529	N	54	66	107	155	329
NC_058066.1:19865375-19865789	Cluster_530	N	12	26	1	52	1
NC_058066.1:19867853-19868266	Cluster_531	N	12	19	39	13	9
NC_058066.1:19879754-19880181	Cluster_532	N	82	22	49	1	4
NC_058066.1:19885171-19885826	Cluster_533	N	301	1842	327	921	306
NC_058066.1:19909114-19909628	Cluster_534	N	61	10	307	3	5
NC_058066.1:19918162-19918571	Cluster_535	N	63	111	74	18	54
NC_058066.1:19952952-19953464	Cluster_536	N	420	331	266	197	416
NC_058066.1:20028501-20028916	Cluster_537	N	4	0	17	8	106
NC_058066.1:20088630-20088720	Cluster_538	Y	41	35	20	37	16
NC_058066.1:20102118-20102523	Cluster_539	N	31	0	0	2	87
NC_058066.1:20104508-20104937	Cluster_540	N	0	32	99	0	8
NC_058066.1:20110122-20110604	Cluster_541	N	0	14	230	1	4
NC_058066.1:20112140-20112562	Cluster_542	N	0	47	110	28	40
NC_058066.1:20115567-20115994	Cluster_543	N	2	20	67	17	13
NC_058066.1:20117304-20117734	Cluster_544	N	0	38	140	60	25
NC_058066.1:20118022-20118659	Cluster_545	N	3	184	313	155	167
NC_058066.1:20119263-20120446	Cluster_546	N	5	1068	758	369	553
NC_058066.1:20120603-20121250	Cluster_547	N	1	102	232	79	93
NC_058066.1:20122429-20124083	Cluster_548	N	956	485	38	331	1433
NC_058066.1:20124512-20125071	Cluster_549	N	2	98	288	121	138
NC_058066.1:20126144-20126573	Cluster_550	N	0	125	256	30	83
NC_058066.1:20128219-20128622	Cluster_551	N	0	24	48	46	51
NC_058066.1:20138879-20139294	Cluster_552	N	14	33	12	79	9
NC_058066.1:20145604-20146331	Cluster_553	N	675	520	459	452	2456
NC_058066.1:20147578-20148635	Cluster_554	N	1021	8441	3947	5562	5814
NC_058066.1:20149212-20149750	Cluster_555	N	15	543	34	311	4
NC_058066.1:20160857-20161282	Cluster_556	N	117	89	38	3	6
NC_058066.1:20163033-20163559	Cluster_557	N	9	204	42	43	188
NC_058066.1:20164932-20165359	Cluster_558	N	9	15	105	14	59
NC_058066.1:20172865-20173702	Cluster_559	N	99	2156	2248	3713	11474
NC_058066.1:20174516-20175087	Cluster_560	N	2	84	67	109	70
NC_058066.1:20186292-20186724	Cluster_561	N	0	0	1	2	412
NC_058066.1:20188862-20189290	Cluster_562	N	0	238	22	16	14
NC_058066.1:20190993-20191413	Cluster_563	N	51	3	24	5	8
NC_058066.1:20191544-20191956	Cluster_564	N	1	104	73	38	3
NC_058066.1:20193572-20194004	Cluster_565	N	3	19	23	1320	0
NC_058066.1:20199506-20200410	Cluster_566	N	338	348	2090	269	4028
NC_058066.1:20200481-20201405	Cluster_567	N	17	19	3716	37	378
NC_058066.1:20227478-20227910	Cluster_568	N	40	59	81	58	75
NC_058066.1:20232417-20232843	Cluster_569	N	0	0	2	138	0
NC_058066.1:20232966-20233622	Cluster_570	N	202	186	247	87	95
NC_058066.1:20234128-20234587	Cluster_571	N	124	164	287	74	66
NC_058066.1:20238153-20238591	Cluster_572	N	16	0	4	2	372
NC_058066.1:20238602-20239784	Cluster_573	N	37	0	11	11	989
NC_058066.1:20239986-20240511	Cluster_574	N	20	0	10	1	719
NC_058066.1:20244651-20245074	Cluster_575	N	28	66	3	42	11
NC_058066.1:20346227-20346321	Cluster_576	Y	36001	47108	79039	30360	53510
NC_058066.1:20431530-20432186	Cluster_577	N	206	146	179	136	178
NC_058066.1:20439632-20440039	Cluster_578	N	0	92	1	3	0
NC_058066.1:20444181-20444611	Cluster_579	N	64	43	60	155	29
NC_058066.1:20445069-20445495	Cluster_580	N	125	23	47	9	45
NC_058066.1:20455762-20456260	Cluster_581	N	46	172	66	0	31
NC_058066.1:20549935-20550363	Cluster_582	N	110	69	49	22	18
NC_058066.1:20553716-20554164	Cluster_583	N	2	310	1	299	110
NC_058066.1:20613534-20613957	Cluster_584	N	27	10	7	62	20
NC_058066.1:20623322-20623831	Cluster_585	N	176	0	1	90	306
NC_058066.1:20666368-20666817	Cluster_586	N	62	446	94	0	0
NC_058066.1:20667788-20668234	Cluster_587	N	0	169	65	11	29
NC_058066.1:20734973-20735811	Cluster_588	N	416	686	322	70	126
NC_058066.1:20741429-20741858	Cluster_589	N	8	99	62	269	466
NC_058066.1:20742255-20742779	Cluster_590	N	0	320	3060	204	3986
NC_058066.1:20776768-20777374	Cluster_591	N	256	410	150	157	76
NC_058066.1:20784948-20785382	Cluster_592	N	35	57	87	248	240
NC_058066.1:20843924-20844341	Cluster_593	N	460	980	280	43	1
NC_058066.1:20895641-20896070	Cluster_594	N	0	5	128	4	1
NC_058066.1:20908006-20908439	Cluster_595	N	334	381	504	686	562
NC_058066.1:20950911-20951339	Cluster_596	N	9	285	347	28	40
NC_058066.1:20959212-20959641	Cluster_597	N	6	33	15	419	17
NC_058066.1:20984802-20985436	Cluster_598	N	197	74	27	150	72
NC_058066.1:20985452-20985882	Cluster_599	N	123	28	32	22	52
NC_058066.1:21000782-21002042	Cluster_600	N	38	128	38	275	774
NC_058066.1:21002166-21003198	Cluster_601	N	16	18	40	1200	870
NC_058066.1:21026119-21026545	Cluster_602	N	84	29	510	0	580
NC_058066.1:21026666-21027130	Cluster_603	N	617	14	41	3	126
NC_058066.1:21027705-21028359	Cluster_604	N	0	9	82	265	42
NC_058066.1:21041851-21042280	Cluster_605	N	955	21	0	0	0
NC_058066.1:21084174-21084605	Cluster_606	N	111	57	69	127	53
NC_058066.1:21140265-21140693	Cluster_607	N	1505	3	2	0	0
NC_058066.1:21140714-21141151	Cluster_608	N	977	904	27	0	3
NC_058066.1:21398626-21399389	Cluster_609	N	0	4	1879	23	4
NC_058066.1:21407910-21408542	Cluster_610	N	31	44	973	33	8
NC_058066.1:21408618-21409261	Cluster_611	N	412	1313	2326	1690	294
NC_058066.1:21412845-21413584	Cluster_612	N	71	102	224	391	76
NC_058066.1:21455800-21456240	Cluster_613	N	1	266	0	1	770
NC_058066.1:21456253-21456665	Cluster_614	N	1	134	0	0	152
NC_058066.1:21482735-21483382	Cluster_615	N	1535	2	1	0	0
NC_058066.1:21519685-21520111	Cluster_616	N	0	16	114	0	0
NC_058066.1:21587354-21587808	Cluster_617	N	475	52	5	1	247
NC_058066.1:21588129-21589472	Cluster_618	N	1980	60	105	423	46
NC_058066.1:21589753-21590182	Cluster_619	N	165	28	81	22	9
NC_058066.1:21590569-21591061	Cluster_620	N	232	51	0	1	59
NC_058066.1:21593622-21594048	Cluster_621	N	176	0	19	0	16
NC_058066.1:21597256-21597684	Cluster_622	N	257	3	1	0	86
NC_058066.1:21597697-21598146	Cluster_623	N	1290	5116	24	51	445
NC_058066.1:21598298-21599009	Cluster_624	N	412	1436	15	31	401
NC_058066.1:21603848-21604277	Cluster_625	N	662	0	2	1	0
NC_058066.1:21624465-21624891	Cluster_626	N	7	12	119	8	10
NC_058066.1:21753308-21754272	Cluster_627	N	1059	1358	7422	755	88
NC_058066.1:21775409-21775830	Cluster_628	N	91	0	10	1	2
NC_058066.1:21777658-21778086	Cluster_629	N	4	1395	420	1	1
NC_058066.1:21784063-21784495	Cluster_630	N	2	47	280	30	9
NC_058066.1:21790914-21791322	Cluster_631	N	95	0	1	0	8
NC_058066.1:21809874-21810301	Cluster_632	N	41	173	21	21	12
NC_058066.1:21848307-21848981	Cluster_633	N	185	2	28	160	28
NC_058066.1:21852409-21853366	Cluster_634	N	65	1519	23	3	908
NC_058066.1:21865186-21865615	Cluster_635	N	109	718	1	4	518
NC_058066.1:21878520-21878924	Cluster_636	N	14	0	0	0	87
NC_058066.1:21888448-21888872	Cluster_637	N	1	17	24	60	59
NC_058066.1:21900675-21901347	Cluster_638	N	12	190	87	107	7
NC_058066.1:21981169-21981599	Cluster_639	N	624	153	38	108	18
NC_058066.1:22075559-22075988	Cluster_640	N	77	6	78	0	1
NC_058066.1:22108182-22108609	Cluster_641	N	0	759	150	0	51
NC_058066.1:22109961-22110403	Cluster_642	N	1016	87	45	15	23
NC_058066.1:22128195-22128612	Cluster_643	N	0	185	150	157	92
NC_058066.1:22131108-22131537	Cluster_644	N	3	3	941	1418	220
NC_058066.1:22160638-22161052	Cluster_645	N	0	0	99	0	30
NC_058066.1:22162822-22163266	Cluster_646	N	5	81	26	150	140
NC_058066.1:22169784-22170187	Cluster_647	N	15	30	22	13	13
NC_058066.1:22200108-22200535	Cluster_648	N	3	127	1	1	1
NC_058066.1:22224614-22225043	Cluster_649	N	36	6	164	34	0
NC_058066.1:22240024-22240453	Cluster_650	N	1	3	157	0	1
NC_058066.1:22283445-22283874	Cluster_651	N	454	10	7	44	5
NC_058066.1:22333017-22333433	Cluster_652	N	193	111	240	308	172
NC_058066.1:22341565-22342106	Cluster_653	N	60	14	117	101	42
NC_058066.1:22343626-22344052	Cluster_654	N	64	2	58	124	16
NC_058066.1:22344572-22345178	Cluster_655	N	376	156	388	155	135
NC_058066.1:22427349-22427777	Cluster_656	N	19	4	133	7	10
NC_058066.1:22428755-22429530	Cluster_657	N	170	54	310	37	102
NC_058066.1:22440701-22441137	Cluster_658	N	3037	3180	136	140	730
NC_058066.1:22510313-22510737	Cluster_659	N	0	45	0	53	0
NC_058066.1:22516866-22517294	Cluster_660	N	32	170	86	52	0
NC_058066.1:22517662-22518077	Cluster_661	N	8	77	28	60	5
NC_058066.1:22518152-22520256	Cluster_662	N	2098	1861	2463	2764	838
NC_058066.1:22527517-22528045	Cluster_663	N	331	490	513	496	350
NC_058066.1:22564994-22566266	Cluster_664	N	177	339	458	320	339
NC_058066.1:22566464-22566981	Cluster_665	N	1	0	219	1	356
NC_058066.1:22601575-22602753	Cluster_666	N	27	548	2	703	383
NC_058066.1:22610555-22611146	Cluster_667	N	1068	619	866	915	727
NC_058066.1:22646296-22646716	Cluster_668	N	16	34	20	27	19
NC_058066.1:22744041-22745175	Cluster_669	N	544	420	31	13	379
NC_058066.1:22748631-22749059	Cluster_670	N	268	80	0	43	701
NC_058066.1:22754293-22754697	Cluster_671	N	98	56	0	0	36
NC_058066.1:22756579-22757004	Cluster_672	N	4	130	0	4	3
NC_058066.1:22757471-22758086	Cluster_673	N	7	413	0	16	3
NC_058066.1:22763336-22763768	Cluster_674	N	154	85	1778	3	0
NC_058066.1:22764014-22764439	Cluster_675	N	7	76	12	104	13
NC_058066.1:22769693-22770117	Cluster_676	N	74	33	39	16	59
NC_058066.1:22770797-22772566	Cluster_677	N	19	36	23	7999	9
NC_058066.1:22777332-22777758	Cluster_678	N	85	48	63	29	2
NC_058066.1:22777915-22778344	Cluster_679	N	31	25	93	2	3
NC_058066.1:22792165-22792592	Cluster_680	N	36	59	49	26	39
NC_058066.1:22792868-22793331	Cluster_681	N	50	101	112	32	25
NC_058066.1:22793352-22793774	Cluster_682	N	49	31	60	29	10
NC_058066.1:22797027-22797454	Cluster_683	N	48	27	59	26	19
NC_058066.1:22797907-22798388	Cluster_684	N	202	83	281	102	21
NC_058066.1:22804772-22805201	Cluster_685	N	63	38	167	59	27
NC_058066.1:22810221-22810748	Cluster_686	N	24	44	33	15	1105
NC_058066.1:22810862-22811304	Cluster_687	N	65	59	116	39	33
NC_058066.1:22817435-22817863	Cluster_688	N	25	32	42	24	92
NC_058066.1:22820526-22821029	Cluster_689	N	780	1348	8687	1621	1803
NC_058066.1:22821833-22822263	Cluster_690	N	63	37	44	541	127
NC_058066.1:22827717-22828147	Cluster_691	N	0	325	298	0	1
NC_058066.1:22874188-22874603	Cluster_692	N	22	0	141	27	39
NC_058066.1:22911369-22911793	Cluster_693	N	0	8	1	72	97
NC_058066.1:23059522-23059972	Cluster_694	N	93	189	37	62	49
NC_058066.1:23064073-23064500	Cluster_695	N	13	78	14	31	11
NC_058066.1:23065300-23065897	Cluster_696	N	90	139	865	35	27
NC_058066.1:23075145-23080362	Cluster_697	N	5082	7558	1385	1847	597
NC_058066.1:23093030-23093452	Cluster_698	N	46	47	20	16	91
NC_058066.1:23095301-23095727	Cluster_699	N	20	265	2	3	15
NC_058066.1:23096089-23096743	Cluster_700	N	83	1148	12	12	166
NC_058066.1:23096854-23097277	Cluster_701	N	9	193	1	3	22
NC_058066.1:23125410-23125829	Cluster_702	N	66	12	22	55	21
NC_058066.1:23245518-23246118	Cluster_703	N	170	14	94	54	70
NC_058066.1:23270587-23271013	Cluster_704	N	0	138	0	0	0
NC_058066.1:23363976-23364393	Cluster_705	N	11	0	12	0	84
NC_058066.1:23419304-23419733	Cluster_706	N	41	18	71	31	54
NC_058066.1:23488664-23489088	Cluster_707	N	42	3	54	31	7
NC_058066.1:23489742-23490366	Cluster_708	N	73	112	397	112	156
NC_058066.1:23490973-23491403	Cluster_709	N	43	12	677	52	5
NC_058066.1:23559714-23560130	Cluster_710	N	18	65	64	9	27
NC_058066.1:23586592-23587558	Cluster_711	N	4	754	275	239	232
NC_058066.1:23612935-23613357	Cluster_712	N	12	33	54	41	43
NC_058066.1:23649792-23650221	Cluster_713	N	0	61	34	9	3
NC_058066.1:23656774-23657196	Cluster_714	N	19	152	44	6	24
NC_058066.1:23785642-23786070	Cluster_715	N	4	16	5	168	1
NC_058066.1:23808147-23808574	Cluster_716	N	62	34	35	25	11
NC_058066.1:23809359-23809831	Cluster_717	N	315	23	111	15	45
NC_058066.1:23821597-23822014	Cluster_718	N	1	0	4	3	145
NC_058066.1:23831008-23831437	Cluster_719	N	1	22	13	19	104
NC_058066.1:23944184-23944713	Cluster_720	N	18	673	9	1	0
NC_058066.1:23947519-23947946	Cluster_721	N	15	133	9	6	7
NC_058066.1:23951660-23952065	Cluster_722	N	48	88	31	21	9
NC_058066.1:23953387-23953815	Cluster_723	N	69	68	51	0	11
NC_058066.1:23957033-23957458	Cluster_724	N	143	17	16	9	0
NC_058066.1:23958905-23959334	Cluster_725	N	40	0	138	17	45
NC_058066.1:23959831-23960259	Cluster_726	N	70	51	64	22	28
NC_058066.1:23965516-23966077	Cluster_727	N	25	241	57	24	68
NC_058066.1:23966136-23966568	Cluster_728	N	16	248	43	11	27
NC_058066.1:23970032-23970435	Cluster_729	N	66	141	43	21	13
NC_058066.1:23973588-23974017	Cluster_730	N	83	36	64	37	56
NC_058066.1:23975764-23976192	Cluster_731	N	332	0	3	0	4
NC_058066.1:24002816-24003235	Cluster_732	N	25	24	43	8	33
NC_058066.1:24008885-24009294	Cluster_733	N	13	76	27	14	18
NC_058066.1:24014390-24014816	Cluster_734	N	3	133	0	0	0
NC_058066.1:24017977-24018404	Cluster_735	N	15	156	1	11	0
NC_058066.1:24041412-24041835	Cluster_736	N	138	0	0	0	4
NC_058066.1:24050827-24051491	Cluster_737	N	554	2	219	1622	61
NC_058066.1:24059148-24059554	Cluster_738	N	17	81	13	1	8
NC_058066.1:24060282-24060682	Cluster_739	N	31	42	71	8	16
NC_058066.1:24081967-24082385	Cluster_740	N	70	52	5	9	31
NC_058066.1:24084769-24085197	Cluster_741	N	28	122	9	12	34
NC_058066.1:24085517-24085950	Cluster_742	N	41	100	37	125	169
NC_058066.1:24086773-24087364	Cluster_743	N	23	36	30	381	314
NC_058066.1:24088114-24088532	Cluster_744	N	4	36	0	124	4
NC_058066.1:24098250-24098735	Cluster_745	N	3	781	0	4	0
NC_058066.1:24103850-24104521	Cluster_746	N	90	496	33	25	55
NC_058066.1:24127519-24128411	Cluster_747	N	34	1032	315	93	355
NC_058066.1:24129149-24129567	Cluster_748	N	95	137	18	34	4
NC_058066.1:24130110-24131100	Cluster_749	N	5470	6958	3565	544	70
NC_058066.1:24144680-24145168	Cluster_750	N	7	2	0	813	57
NC_058066.1:24151842-24152278	Cluster_751	N	24	324	86	27	42
NC_058066.1:24153583-24154014	Cluster_752	N	76	170	4	6	0
NC_058066.1:24157051-24158012	Cluster_753	N	38	386	52	10	882
NC_058066.1:24159156-24159583	Cluster_754	N	2	2	2	712	0
NC_058066.1:24166586-24167014	Cluster_755	N	56	9	34	23	128
NC_058066.1:24191374-24191998	Cluster_756	N	1360	6	62	972	3053
NC_058066.1:24192125-24192544	Cluster_757	N	85	4	0	33	7
NC_058066.1:24201266-24201666	Cluster_758	N	42	40	12	10	71
NC_058066.1:24206030-24206900	Cluster_759	N	502	0	83	969	2422
NC_058066.1:24216399-24216828	Cluster_760	N	7	1	36	54	29
NC_058066.1:24218224-24218962	Cluster_761	N	19	1	897	75	219
