"35","LOC114953921","GO:0048286","lung alveolus development",35,1,0.06,0.03069,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12459108,"-","ID=rna-XM_029330345.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330345.2;Name=XM_029330345.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 11 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 13 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X5;transcript_id=XM_029330345.2",-5323,0.0285714285714286
"36","LOC114953921","GO:0048286","lung alveolus development",35,1,0.06,0.03069,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12461396,"-","ID=rna-XM_029330341.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330341.2;Name=XM_029330341.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 12 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 4 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X1;transcript_id=XM_029330341.2",-5323,0.0285714285714286
"37","LOC114953921","GO:0048286","lung alveolus development",35,1,0.06,0.03069,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12461396,"-","ID=rna-XM_029330342.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330342.2;Name=XM_029330342.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 12 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 5 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X3;transcript_id=XM_029330342.2",-5323,0.0285714285714286
"38","LOC114953921","GO:0048286","lung alveolus development",35,1,0.06,0.03069,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12461396,"-","ID=rna-XM_029330343.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330343.2;Name=XM_029330343.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 12 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 15 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X2;transcript_id=XM_029330343.2",-5323,0.0285714285714286
"39","LOC114953921","GO:0048286","lung alveolus development",35,1,0.06,0.03069,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12461396,"-","ID=rna-XM_029330344.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330344.2;Name=XM_029330344.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 11 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 32 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X4;transcript_id=XM_029330344.2",-5323,0.0285714285714286
"40","LOC114953921","GO:0035176","social behavior",53,1,0.09,0.04612,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12459108,"-","ID=rna-XM_029330345.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330345.2;Name=XM_029330345.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 11 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 13 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X5;transcript_id=XM_029330345.2",-5323,0.0188679245283019
"41","LOC114953921","GO:0035176","social behavior",53,1,0.09,0.04612,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12461396,"-","ID=rna-XM_029330341.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330341.2;Name=XM_029330341.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 12 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 4 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X1;transcript_id=XM_029330341.2",-5323,0.0188679245283019
"42","LOC114953921","GO:0035176","social behavior",53,1,0.09,0.04612,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12461396,"-","ID=rna-XM_029330342.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330342.2;Name=XM_029330342.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 12 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 5 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X3;transcript_id=XM_029330342.2",-5323,0.0188679245283019
"43","LOC114953921","GO:0035176","social behavior",53,1,0.09,0.04612,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12461396,"-","ID=rna-XM_029330343.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330343.2;Name=XM_029330343.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 12 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 15 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X2;transcript_id=XM_029330343.2",-5323,0.0188679245283019
"44","LOC114953921","GO:0035176","social behavior",53,1,0.09,0.04612,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12461396,"-","ID=rna-XM_029330344.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330344.2;Name=XM_029330344.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 11 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 32 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X4;transcript_id=XM_029330344.2",-5323,0.0188679245283019
"45","LOC114953921","GO:0048286","lung alveolus development",35,1,0.06,0.03069,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12459108,"-","ID=rna-XM_029330345.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330345.2;Name=XM_029330345.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 11 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 13 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X5;transcript_id=XM_029330345.2",-5323,0.0285714285714286
"46","LOC114953921","GO:0048286","lung alveolus development",35,1,0.06,0.03069,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12461396,"-","ID=rna-XM_029330341.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330341.2;Name=XM_029330341.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 12 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 4 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X1;transcript_id=XM_029330341.2",-5323,0.0285714285714286
"47","LOC114953921","GO:0048286","lung alveolus development",35,1,0.06,0.03069,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12461396,"-","ID=rna-XM_029330342.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330342.2;Name=XM_029330342.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 12 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 5 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X3;transcript_id=XM_029330342.2",-5323,0.0285714285714286
"48","LOC114953921","GO:0048286","lung alveolus development",35,1,0.06,0.03069,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12461396,"-","ID=rna-XM_029330343.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330343.2;Name=XM_029330343.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 12 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 15 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X2;transcript_id=XM_029330343.2",-5323,0.0285714285714286
"49","LOC114953921","GO:0048286","lung alveolus development",35,1,0.06,0.03069,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12461396,"-","ID=rna-XM_029330344.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330344.2;Name=XM_029330344.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 11 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 32 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X4;transcript_id=XM_029330344.2",-5323,0.0285714285714286
"50","LOC114953921","GO:0035176","social behavior",53,1,0.09,0.04612,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12459108,"-","ID=rna-XM_029330345.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330345.2;Name=XM_029330345.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 11 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 13 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X5;transcript_id=XM_029330345.2",-5323,0.0188679245283019
"51","LOC114953921","GO:0035176","social behavior",53,1,0.09,0.04612,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12461396,"-","ID=rna-XM_029330341.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330341.2;Name=XM_029330341.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 12 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 4 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X1;transcript_id=XM_029330341.2",-5323,0.0188679245283019
"52","LOC114953921","GO:0035176","social behavior",53,1,0.09,0.04612,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12461396,"-","ID=rna-XM_029330342.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330342.2;Name=XM_029330342.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 12 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 5 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X3;transcript_id=XM_029330342.2",-5323,0.0188679245283019
"53","LOC114953921","GO:0035176","social behavior",53,1,0.09,0.04612,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12461396,"-","ID=rna-XM_029330343.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330343.2;Name=XM_029330343.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 12 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 15 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X2;transcript_id=XM_029330343.2",-5323,0.0188679245283019
"54","LOC114953921","GO:0035176","social behavior",53,1,0.09,0.04612,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12461396,"-","ID=rna-XM_029330344.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330344.2;Name=XM_029330344.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 11 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 32 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X4;transcript_id=XM_029330344.2",-5323,0.0188679245283019
"55","LOC114953921","GO:0048286","lung alveolus development",35,1,0.06,0.03069,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12459108,"-","ID=rna-XM_029330345.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330345.2;Name=XM_029330345.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 11 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 13 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X5;transcript_id=XM_029330345.2",-5323,0.0285714285714286
"56","LOC114953921","GO:0048286","lung alveolus development",35,1,0.06,0.03069,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12461396,"-","ID=rna-XM_029330341.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330341.2;Name=XM_029330341.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 12 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 4 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X1;transcript_id=XM_029330341.2",-5323,0.0285714285714286
"57","LOC114953921","GO:0048286","lung alveolus development",35,1,0.06,0.03069,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12461396,"-","ID=rna-XM_029330342.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330342.2;Name=XM_029330342.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 12 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 5 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X3;transcript_id=XM_029330342.2",-5323,0.0285714285714286
"58","LOC114953921","GO:0048286","lung alveolus development",35,1,0.06,0.03069,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12461396,"-","ID=rna-XM_029330343.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330343.2;Name=XM_029330343.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 12 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 15 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X2;transcript_id=XM_029330343.2",-5323,0.0285714285714286
"59","LOC114953921","GO:0048286","lung alveolus development",35,1,0.06,0.03069,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12461396,"-","ID=rna-XM_029330344.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330344.2;Name=XM_029330344.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 11 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 32 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X4;transcript_id=XM_029330344.2",-5323,0.0285714285714286
"60","LOC114953921","GO:0035176","social behavior",53,1,0.09,0.04612,"Biological Processes","NC_058073.1","ShortStack","mature_miRNA",12437103,12437124,"+","ID=Cluster_6977.mature;Parent=Cluster_6977","NC_058073.1","Gnomon","mRNA",12442447,12459108,"-","ID=rna-XM_029330345.2;Parent=gene-LOC114953921;Dbxref=GeneID:114953921,Genbank:XM_029330345.2;Name=XM_029330345.2;experiment=COORDINATES: polyA evidence [ECO:0006239];gbkey=mRNA;gene=LOC114953921;model_evidence=Supporting evidence includes similarity to: 11 mRNAs%2C 5 Proteins%2C and 97%25 coverage of the annotated genomic feature by RNAseq alignments%2C including 13 samples with support for all annotated introns;product=protein capicua homolog%2C transcript variant X5;transcript_id=XM_029330345.2",-5323,0.0188679245283019
