"","gene_name","GeneOntologyIDs","Term","Annotated","Significant","Expected","Fisher","ontology","m_chrom","m_source","m_type","m_start","m_end","m_strand","m_attr","gf_chrom","gf_source","gf_type","gf_start","gf_end","gf_strand","gf_attr","overlap","prop.sig.genes"
"231","Pocillopora_meandrina_HIv1___RNAseq.g15123.t1","GO:0031594","neuromuscular junction",98,1,0.16,0.01152,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003","ShortStack","mature_miRNA",495117,495138,"+","ID=Cluster_1108.mature;Parent=Cluster_1108","Pocillopora_meandrina_HIv1___Sc0000003","AUGUSTUS","transcript",497120,514074,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g15123.t1",-1982,0.0102040816326531
"232","Pocillopora_meandrina_HIv1___RNAseq.g15123.t1","GO:0043204","perikaryon",190,1,0.32,0.02222,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003","ShortStack","mature_miRNA",495117,495138,"+","ID=Cluster_1108.mature;Parent=Cluster_1108","Pocillopora_meandrina_HIv1___Sc0000003","AUGUSTUS","transcript",497120,514074,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g15123.t1",-1982,0.00526315789473684
"233","Pocillopora_meandrina_HIv1___RNAseq.g15123.t1","GO:0098839","postsynaptic density membrane",112,1,0.19,0.01316,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003","ShortStack","mature_miRNA",495117,495138,"+","ID=Cluster_1108.mature;Parent=Cluster_1108","Pocillopora_meandrina_HIv1___Sc0000003","AUGUSTUS","transcript",497120,514074,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g15123.t1",-1982,0.00892857142857143
"234","Pocillopora_meandrina_HIv1___RNAseq.g15964.t1","GO:0005737","cytoplasm",10740,19,17.97,1e-06,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003","ShortStack","mature_miRNA",10129534,10129556,"-","ID=Cluster_1274.mature;Parent=Cluster_1274","Pocillopora_meandrina_HIv1___Sc0000003","AUGUSTUS","transcript",10125333,10129064,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g15964.t1",-470,0.00176908752327747
"235","Pocillopora_meandrina_HIv1___RNAseq.g15964.t1","GO:0005739","mitochondrion",1477,7,2.47,0.00247,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003","ShortStack","mature_miRNA",10129534,10129556,"-","ID=Cluster_1274.mature;Parent=Cluster_1274","Pocillopora_meandrina_HIv1___Sc0000003","AUGUSTUS","transcript",10125333,10129064,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g15964.t1",-470,0.004739336492891
"236","Pocillopora_meandrina_HIv1___RNAseq.g15964.t1","GO:0005769","early endosome",458,3,0.77,0.00044,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003","ShortStack","mature_miRNA",10129534,10129556,"-","ID=Cluster_1274.mature;Parent=Cluster_1274","Pocillopora_meandrina_HIv1___Sc0000003","AUGUSTUS","transcript",10125333,10129064,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g15964.t1",-470,0.00655021834061135
"237","Pocillopora_meandrina_HIv1___RNAseq.g15964.t1","GO:0014069","postsynaptic density",255,2,0.43,0.01614,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003","ShortStack","mature_miRNA",10129534,10129556,"-","ID=Cluster_1274.mature;Parent=Cluster_1274","Pocillopora_meandrina_HIv1___Sc0000003","AUGUSTUS","transcript",10125333,10129064,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g15964.t1",-470,0.00784313725490196
"238","Pocillopora_meandrina_HIv1___RNAseq.g15964.t1","GO:0014704","intercalated disc",42,1,0.07,0.00495,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003","ShortStack","mature_miRNA",10129534,10129556,"-","ID=Cluster_1274.mature;Parent=Cluster_1274","Pocillopora_meandrina_HIv1___Sc0000003","AUGUSTUS","transcript",10125333,10129064,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g15964.t1",-470,0.0238095238095238
"239","Pocillopora_meandrina_HIv1___RNAseq.g15964.t1","GO:0030018","Z disc",117,1,0.2,0.01374,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003","ShortStack","mature_miRNA",10129534,10129556,"-","ID=Cluster_1274.mature;Parent=Cluster_1274","Pocillopora_meandrina_HIv1___Sc0000003","AUGUSTUS","transcript",10125333,10129064,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g15964.t1",-470,0.00854700854700855
"240","Pocillopora_meandrina_HIv1___RNAseq.g15964.t1","GO:0030315","T-tubule",60,1,0.1,0.00707,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003","ShortStack","mature_miRNA",10129534,10129556,"-","ID=Cluster_1274.mature;Parent=Cluster_1274","Pocillopora_meandrina_HIv1___Sc0000003","AUGUSTUS","transcript",10125333,10129064,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g15964.t1",-470,0.0166666666666667
"241","Pocillopora_meandrina_HIv1___RNAseq.g15964.t1","GO:0031234","extrinsic component of cytoplasmic side of plasma m...",40,1,0.07,0.00472,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003","ShortStack","mature_miRNA",10129534,10129556,"-","ID=Cluster_1274.mature;Parent=Cluster_1274","Pocillopora_meandrina_HIv1___Sc0000003","AUGUSTUS","transcript",10125333,10129064,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g15964.t1",-470,0.025
"242","Pocillopora_meandrina_HIv1___RNAseq.g15964.t1","GO:0031430","M band",53,1,0.09,0.00625,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003","ShortStack","mature_miRNA",10129534,10129556,"-","ID=Cluster_1274.mature;Parent=Cluster_1274","Pocillopora_meandrina_HIv1___Sc0000003","AUGUSTUS","transcript",10125333,10129064,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g15964.t1",-470,0.0188679245283019
"243","Pocillopora_meandrina_HIv1___RNAseq.g15964.t1","GO:0033010","paranodal junction",21,1,0.04,0.00248,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003","ShortStack","mature_miRNA",10129534,10129556,"-","ID=Cluster_1274.mature;Parent=Cluster_1274","Pocillopora_meandrina_HIv1___Sc0000003","AUGUSTUS","transcript",10125333,10129064,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g15964.t1",-470,0.0476190476190476
"244","Pocillopora_meandrina_HIv1___RNAseq.g15964.t1","GO:0043034","costamere",37,1,0.06,0.00436,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003","ShortStack","mature_miRNA",10129534,10129556,"-","ID=Cluster_1274.mature;Parent=Cluster_1274","Pocillopora_meandrina_HIv1___Sc0000003","AUGUSTUS","transcript",10125333,10129064,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g15964.t1",-470,0.027027027027027
"245","Pocillopora_meandrina_HIv1___RNAseq.g15964.t1","GO:0045211","postsynaptic membrane",418,2,0.7,0.03081,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003","ShortStack","mature_miRNA",10129534,10129556,"-","ID=Cluster_1274.mature;Parent=Cluster_1274","Pocillopora_meandrina_HIv1___Sc0000003","AUGUSTUS","transcript",10125333,10129064,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g15964.t1",-470,0.00478468899521531
"246","Pocillopora_meandrina_HIv1___RNAseq.g15964.t1","GO:0048471","perinuclear region of cytoplasm",532,2,0.89,0.00183,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003","ShortStack","mature_miRNA",10129534,10129556,"-","ID=Cluster_1274.mature;Parent=Cluster_1274","Pocillopora_meandrina_HIv1___Sc0000003","AUGUSTUS","transcript",10125333,10129064,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g15964.t1",-470,0.0037593984962406
"247","Pocillopora_meandrina_HIv1___RNAseq.g15964.t1","GO:0055037","recycling endosome",158,1,0.26,0.01851,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003","ShortStack","mature_miRNA",10129534,10129556,"-","ID=Cluster_1274.mature;Parent=Cluster_1274","Pocillopora_meandrina_HIv1___Sc0000003","AUGUSTUS","transcript",10125333,10129064,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g15964.t1",-470,0.00632911392405063
"248","Pocillopora_meandrina_HIv1___RNAseq.g11704.t1","GO:0005747","mitochondrial respiratory chain complex I",29,1,0.05,0.00342,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000016","ShortStack","mature_miRNA",7556380,7556401,"+","ID=Cluster_4471.mature;Parent=Cluster_4471","Pocillopora_meandrina_HIv1___Sc0000016","AUGUSTUS","transcript",7557575,7558784,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g11704.t1",-1174,0.0344827586206897
"249","Pocillopora_meandrina_HIv1___RNAseq.g11704.t1","GO:0005758","mitochondrial intermembrane space",64,2,0.11,2.7e-05,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000016","ShortStack","mature_miRNA",7556380,7556401,"+","ID=Cluster_4471.mature;Parent=Cluster_4471","Pocillopora_meandrina_HIv1___Sc0000016","AUGUSTUS","transcript",7557575,7558784,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g11704.t1",-1174,0.03125
"250","Pocillopora_meandrina_HIv1___TS.g25957.t1","GO:0005634","nucleus",5690,10,9.52,4e-06,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000000","ShortStack","mature_miRNA",2872041,2872061,"+","ID=Cluster_34.mature;Parent=Cluster_34","Pocillopora_meandrina_HIv1___Sc0000000","AUGUSTUS","transcript",2868586,2871318,"+","ID=Pocillopora_meandrina_HIv1___TS.g25957.t1",-723,0.00175746924428822
"251","Pocillopora_meandrina_HIv1___TS.g25957.t1","GO:0005737","cytoplasm",10740,19,17.97,1e-06,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000000","ShortStack","mature_miRNA",2872041,2872061,"+","ID=Cluster_34.mature;Parent=Cluster_34","Pocillopora_meandrina_HIv1___Sc0000000","AUGUSTUS","transcript",2868586,2871318,"+","ID=Pocillopora_meandrina_HIv1___TS.g25957.t1",-723,0.00176908752327747
"252","Pocillopora_meandrina_HIv1___TS.g25957.t1","GO:0042995","cell projection",2497,3,4.18,0.01381,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000000","ShortStack","mature_miRNA",2872041,2872061,"+","ID=Cluster_34.mature;Parent=Cluster_34","Pocillopora_meandrina_HIv1___Sc0000000","AUGUSTUS","transcript",2868586,2871318,"+","ID=Pocillopora_meandrina_HIv1___TS.g25957.t1",-723,0.00120144173007609
"253","Pocillopora_meandrina_HIv1___RNAseq.g28490.t1","GO:0005737","cytoplasm",10740,19,17.97,1e-06,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000018","ShortStack","mature_miRNA",4564906,4564927,"+","ID=Cluster_4778.mature;Parent=Cluster_4778","Pocillopora_meandrina_HIv1___Sc0000018","AUGUSTUS","transcript",4565649,4573398,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g28490.t1",-722,0.00176908752327747
"254","Pocillopora_meandrina_HIv1___RNAseq.g28490.t1","GO:0005739","mitochondrion",1477,7,2.47,0.00247,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000018","ShortStack","mature_miRNA",4564906,4564927,"+","ID=Cluster_4778.mature;Parent=Cluster_4778","Pocillopora_meandrina_HIv1___Sc0000018","AUGUSTUS","transcript",4565649,4573398,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g28490.t1",-722,0.004739336492891
"255","Pocillopora_meandrina_HIv1___RNAseq.g2129.t1","GO:0000785","chromatin",451,2,0.75,0.00132,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000008","ShortStack","mature_miRNA",5387760,5387781,"-","ID=Cluster_2852.mature;Parent=Cluster_2852","Pocillopora_meandrina_HIv1___Sc0000008","AUGUSTUS","transcript",5391441,5397563,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g2129.t1",-3660,0.00443458980044346
"256","Pocillopora_meandrina_HIv1___RNAseq.g2129.t1","GO:0001650","fibrillar center",149,1,0.25,0.01747,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000008","ShortStack","mature_miRNA",5387760,5387781,"-","ID=Cluster_2852.mature;Parent=Cluster_2852","Pocillopora_meandrina_HIv1___Sc0000008","AUGUSTUS","transcript",5391441,5397563,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g2129.t1",-3660,0.00671140939597315
"257","Pocillopora_meandrina_HIv1___RNAseq.g2129.t1","GO:0005576","extracellular region",2665,5,4.46,0.00618,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000008","ShortStack","mature_miRNA",5387760,5387781,"-","ID=Cluster_2852.mature;Parent=Cluster_2852","Pocillopora_meandrina_HIv1___Sc0000008","AUGUSTUS","transcript",5391441,5397563,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g2129.t1",-3660,0.00187617260787992
"258","Pocillopora_meandrina_HIv1___RNAseq.g2129.t1","GO:0005634","nucleus",5690,10,9.52,4e-06,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000008","ShortStack","mature_miRNA",5387760,5387781,"-","ID=Cluster_2852.mature;Parent=Cluster_2852","Pocillopora_meandrina_HIv1___Sc0000008","AUGUSTUS","transcript",5391441,5397563,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g2129.t1",-3660,0.00175746924428822
"259","Pocillopora_meandrina_HIv1___RNAseq.g2129.t1","GO:0005654","nucleoplasm",2121,3,3.55,0.00197,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000008","ShortStack","mature_miRNA",5387760,5387781,"-","ID=Cluster_2852.mature;Parent=Cluster_2852","Pocillopora_meandrina_HIv1___Sc0000008","AUGUSTUS","transcript",5391441,5397563,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g2129.t1",-3660,0.00141442715700141
"260","Pocillopora_meandrina_HIv1___RNAseq.g2129.t1","GO:0005737","cytoplasm",10740,19,17.97,1e-06,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000008","ShortStack","mature_miRNA",5387760,5387781,"-","ID=Cluster_2852.mature;Parent=Cluster_2852","Pocillopora_meandrina_HIv1___Sc0000008","AUGUSTUS","transcript",5391441,5397563,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g2129.t1",-3660,0.00176908752327747
"261","Pocillopora_meandrina_HIv1___RNAseq.g14877.t1","GO:0005829","cytosol",3291,3,5.51,0.00673,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000024","ShortStack","mature_miRNA",4808688,4808708,"+","ID=Cluster_5642.mature;Parent=Cluster_5642","Pocillopora_meandrina_HIv1___Sc0000024","AUGUSTUS","transcript",4797854,4815578,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g14877.t1",20,0.000911577028258888
"262","Pocillopora_meandrina_HIv1___RNAseq.g14877.t1","GO:0019005","SCF ubiquitin ligase complex",77,1,0.13,0.00906,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000024","ShortStack","mature_miRNA",4808688,4808708,"+","ID=Cluster_5642.mature;Parent=Cluster_5642","Pocillopora_meandrina_HIv1___Sc0000024","AUGUSTUS","transcript",4797854,4815578,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g14877.t1",20,0.012987012987013
"263","Pocillopora_meandrina_HIv1___RNAseq.g14877.t1","GO:0031514","motile cilium",251,1,0.42,0.02925,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000024","ShortStack","mature_miRNA",4808688,4808708,"+","ID=Cluster_5642.mature;Parent=Cluster_5642","Pocillopora_meandrina_HIv1___Sc0000024","AUGUSTUS","transcript",4797854,4815578,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g14877.t1",20,0.00398406374501992
"264","Pocillopora_meandrina_HIv1___RNAseq.g1976.t1","GO:0005739","mitochondrion",1477,7,2.47,0.00247,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000008","ShortStack","mature_miRNA",3619363,3619384,"-","ID=Cluster_2832.mature;Parent=Cluster_2832","Pocillopora_meandrina_HIv1___Sc0000008","AUGUSTUS","transcript",3614528,3621648,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g1976.t1",21,0.004739336492891
"265","Pocillopora_meandrina_HIv1___RNAseq.g1976.t1","GO:0005743","mitochondrial inner membrane",374,3,0.63,0.03044,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000008","ShortStack","mature_miRNA",3619363,3619384,"-","ID=Cluster_2832.mature;Parent=Cluster_2832","Pocillopora_meandrina_HIv1___Sc0000008","AUGUSTUS","transcript",3614528,3621648,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g1976.t1",21,0.00802139037433155
"266","Pocillopora_meandrina_HIv1___RNAseq.g1976.t1","GO:0005758","mitochondrial intermembrane space",64,2,0.11,2.7e-05,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000008","ShortStack","mature_miRNA",3619363,3619384,"-","ID=Cluster_2832.mature;Parent=Cluster_2832","Pocillopora_meandrina_HIv1___Sc0000008","AUGUSTUS","transcript",3614528,3621648,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g1976.t1",21,0.03125
"267","Pocillopora_meandrina_HIv1___RNAseq.g1976.t1","GO:0043209","myelin sheath",47,1,0.08,0.00554,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000008","ShortStack","mature_miRNA",3619363,3619384,"-","ID=Cluster_2832.mature;Parent=Cluster_2832","Pocillopora_meandrina_HIv1___Sc0000008","AUGUSTUS","transcript",3614528,3621648,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g1976.t1",21,0.0212765957446809
"268","Pocillopora_meandrina_HIv1___RNAseq.g1976.t1","GO:0061617","MICOS complex",4,1,0.01,0.00047,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000008","ShortStack","mature_miRNA",3619363,3619384,"-","ID=Cluster_2832.mature;Parent=Cluster_2832","Pocillopora_meandrina_HIv1___Sc0000008","AUGUSTUS","transcript",3614528,3621648,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g1976.t1",21,0.25
"269","Pocillopora_meandrina_HIv1___RNAseq.g23713.t1","GO:0005739","mitochondrion",1477,7,2.47,0.00247,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000005","ShortStack","mature_miRNA",10385519,10385541,"+","ID=Cluster_1922.mature;Parent=Cluster_1922","Pocillopora_meandrina_HIv1___Sc0000005","AUGUSTUS","transcript",10381741,10385841,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g23713.t1",22,0.004739336492891
"270","Pocillopora_meandrina_HIv1___RNAseq.g23713.t1","GO:0005741","mitochondrial outer membrane",191,2,0.32,0.00024,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000005","ShortStack","mature_miRNA",10385519,10385541,"+","ID=Cluster_1922.mature;Parent=Cluster_1922","Pocillopora_meandrina_HIv1___Sc0000005","AUGUSTUS","transcript",10381741,10385841,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g23713.t1",22,0.0104712041884817
"271","Pocillopora_meandrina_HIv1___RNAseq.g7273.t1","GO:0005739","mitochondrion",1477,7,2.47,0.00247,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000002","ShortStack","mature_miRNA",10845744,10845765,"-","ID=Cluster_1002.mature;Parent=Cluster_1002","Pocillopora_meandrina_HIv1___Sc0000002","AUGUSTUS","transcript",10843913,10850073,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g7273.t1",21,0.004739336492891
"272","Pocillopora_meandrina_HIv1___RNAseq.g7273.t1","GO:0005743","mitochondrial inner membrane",374,3,0.63,0.03044,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000002","ShortStack","mature_miRNA",10845744,10845765,"-","ID=Cluster_1002.mature;Parent=Cluster_1002","Pocillopora_meandrina_HIv1___Sc0000002","AUGUSTUS","transcript",10843913,10850073,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g7273.t1",21,0.00802139037433155
"273","Pocillopora_meandrina_HIv1___RNAseq.g9990.t1","GO:0005769","early endosome",458,3,0.77,0.00044,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000012","ShortStack","mature_miRNA",6455205,6455226,"+","ID=Cluster_3670.mature;Parent=Cluster_3670","Pocillopora_meandrina_HIv1___Sc0000012","AUGUSTUS","transcript",6453049,6455598,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g9990.t1",21,0.00655021834061135
"274","Pocillopora_meandrina_HIv1___RNAseq.g9990.t1","GO:0005770","late endosome",270,1,0.45,0.03143,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000012","ShortStack","mature_miRNA",6455205,6455226,"+","ID=Cluster_3670.mature;Parent=Cluster_3670","Pocillopora_meandrina_HIv1___Sc0000012","AUGUSTUS","transcript",6453049,6455598,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g9990.t1",21,0.0037037037037037
"275","Pocillopora_meandrina_HIv1___RNAseq.g9990.t1","GO:0030897","HOPS complex",14,1,0.02,0.00165,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000012","ShortStack","mature_miRNA",6455205,6455226,"+","ID=Cluster_3670.mature;Parent=Cluster_3670","Pocillopora_meandrina_HIv1___Sc0000012","AUGUSTUS","transcript",6453049,6455598,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g9990.t1",21,0.0714285714285714
"276","Pocillopora_meandrina_HIv1___RNAseq.g9990.t1","GO:0033263","CORVET complex",11,1,0.02,0.0013,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000012","ShortStack","mature_miRNA",6455205,6455226,"+","ID=Cluster_3670.mature;Parent=Cluster_3670","Pocillopora_meandrina_HIv1___Sc0000012","AUGUSTUS","transcript",6453049,6455598,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g9990.t1",21,0.0909090909090909
"277","Pocillopora_meandrina_HIv1___RNAseq.g14376.t1","GO:0005615","extracellular space",1515,3,2.53,0.00558,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000009","ShortStack","mature_miRNA",3894922,3894943,"-","ID=Cluster_2970.mature;Parent=Cluster_2970","Pocillopora_meandrina_HIv1___Sc0000009","AUGUSTUS","transcript",3883379,3930270,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g14376.t1",21,0.00198019801980198
"278","Pocillopora_meandrina_HIv1___RNAseq.g14376.t1","GO:0009897","external side of plasma membrane",205,1,0.34,0.02395,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000009","ShortStack","mature_miRNA",3894922,3894943,"-","ID=Cluster_2970.mature;Parent=Cluster_2970","Pocillopora_meandrina_HIv1___Sc0000009","AUGUSTUS","transcript",3883379,3930270,"-","ID=Pocillopora_meandrina_HIv1___RNAseq.g14376.t1",21,0.0048780487804878
"279","Pocillopora_meandrina_HIv1___TS.g8477.t1a","GO:0005634","nucleus",5690,10,9.52,4e-06,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000018","ShortStack","mature_miRNA",6855521,6855542,"+","ID=Cluster_4846.mature;Parent=Cluster_4846","Pocillopora_meandrina_HIv1___Sc0000018","AUGUSTUS","transcript",6845931,6863739,"+","ID=Pocillopora_meandrina_HIv1___TS.g8477.t1a",21,0.00175746924428822
"280","Pocillopora_meandrina_HIv1___TS.g8477.t1a","GO:0005663","DNA replication factor C complex",9,1,0.02,0.00106,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000018","ShortStack","mature_miRNA",6855521,6855542,"+","ID=Cluster_4846.mature;Parent=Cluster_4846","Pocillopora_meandrina_HIv1___Sc0000018","AUGUSTUS","transcript",6845931,6863739,"+","ID=Pocillopora_meandrina_HIv1___TS.g8477.t1a",21,0.111111111111111
"281","Pocillopora_meandrina_HIv1___TS.g4480.t1","GO:0005643","nuclear pore",59,1,0.1,0.00695,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000008","ShortStack","mature_miRNA",3576442,3576463,"+","ID=Cluster_2830.mature;Parent=Cluster_2830","Pocillopora_meandrina_HIv1___Sc0000008","AUGUSTUS","transcript",3565329,3586108,"+","ID=Pocillopora_meandrina_HIv1___TS.g4480.t1",21,0.0169491525423729
"282","Pocillopora_meandrina_HIv1___TS.g4480.t1","GO:0005737","cytoplasm",10740,19,17.97,1e-06,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000008","ShortStack","mature_miRNA",3576442,3576463,"+","ID=Cluster_2830.mature;Parent=Cluster_2830","Pocillopora_meandrina_HIv1___Sc0000008","AUGUSTUS","transcript",3565329,3586108,"+","ID=Pocillopora_meandrina_HIv1___TS.g4480.t1",21,0.00176908752327747
"283","Pocillopora_meandrina_HIv1___RNAseq.g21001.t1","GO:0005741","mitochondrial outer membrane",191,2,0.32,0.00024,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000000","ShortStack","mature_miRNA",818049,818070,"+","ID=Cluster_19.mature;Parent=Cluster_19","Pocillopora_meandrina_HIv1___Sc0000000","AUGUSTUS","transcript",816355,820160,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g21001.t1",21,0.0104712041884817
"284","Pocillopora_meandrina_HIv1___RNAseq.g21001.t1","GO:0005777","peroxisome",157,1,0.26,0.0184,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000000","ShortStack","mature_miRNA",818049,818070,"+","ID=Cluster_19.mature;Parent=Cluster_19","Pocillopora_meandrina_HIv1___Sc0000000","AUGUSTUS","transcript",816355,820160,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g21001.t1",21,0.00636942675159236
"285","Pocillopora_meandrina_HIv1___RNAseq.g7761.t1","GO:0005576","extracellular region",2665,5,4.46,0.00618,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000002","ShortStack","mature_miRNA",16106609,16106630,"+","ID=Cluster_1069.mature;Parent=Cluster_1069","Pocillopora_meandrina_HIv1___Sc0000002","AUGUSTUS","transcript",16107095,16109313,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g7761.t1",-465,0.00187617260787992
"286","Pocillopora_meandrina_HIv1___RNAseq.g7761.t1","GO:0005737","cytoplasm",10740,19,17.97,1e-06,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000002","ShortStack","mature_miRNA",16106609,16106630,"+","ID=Cluster_1069.mature;Parent=Cluster_1069","Pocillopora_meandrina_HIv1___Sc0000002","AUGUSTUS","transcript",16107095,16109313,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g7761.t1",-465,0.00176908752327747
"287","Pocillopora_meandrina_HIv1___RNAseq.g7761.t1","GO:0048471","perinuclear region of cytoplasm",532,2,0.89,0.00183,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000002","ShortStack","mature_miRNA",16106609,16106630,"+","ID=Cluster_1069.mature;Parent=Cluster_1069","Pocillopora_meandrina_HIv1___Sc0000002","AUGUSTUS","transcript",16107095,16109313,"+","ID=Pocillopora_meandrina_HIv1___RNAseq.g7761.t1",-465,0.0037593984962406
"288","Pocillopora_meandrina_HIv1___TS.g10998.t1","GO:0005634","nucleus",5690,10,9.52,4e-06,"Molecular Functions","Pocillopora_meandrina_HIv1___Sc0000003","ShortStack","mature_miRNA",10366055,10366076,"+","ID=Cluster_1279.mature;Parent=Cluster_1279","Pocillopora_meandrina_HIv1___Sc0000003","AUGUSTUS","transcript",10337192,10362741,"+","ID=Pocillopora_meandrina_HIv1___TS.g10998.t1",-3314,0.00175746924428822
