"","gene_name","GeneOntologyIDs","Term","Annotated","Significant","Expected","Fisher","ontology","m_chrom","m_source","m_type","m_start","m_end","m_strand","m_attr","gf_chrom","gf_source","gf_type","gf_start","gf_end","gf_strand","gf_attr","overlap","prop.sig.genes"
"279","Peve_00008791","GO:0005509","calcium ion binding",1713,3,2.09,0.00079,"Molecular Functions","Porites_evermani_scaffold_16","ShortStack","mature_miRNA",383437,383458,"-","ID=Cluster_578.mature;Parent=Cluster_578","Porites_evermani_scaffold_16","Gmove","mRNA",363081,391056,"-","ID=Peve_00008791;Name=Peve_00008791;start=1;stop=1;cds_size=4689",21,0.00175131348511384
"280","Peve_00018698","GO:0017080","sodium channel regulator activity",15,1,0.02,0.00159,"Molecular Functions","Porites_evermani_scaffold_253","ShortStack","mature_miRNA",200965,200986,"+","ID=Cluster_4063.mature;Parent=Cluster_4063","Porites_evermani_scaffold_253","Gmove","mRNA",184195,221796,"+","ID=Peve_00018698;Name=Peve_00018698;start=1;stop=1;cds_size=2292",21,0.0666666666666667
"281","Peve_00018698","GO:0017080","sodium channel regulator activity",15,1,0.02,0.00159,"Molecular Functions","Porites_evermani_scaffold_253","ShortStack","mature_miRNA",202286,202307,"+","ID=Cluster_4064.mature;Parent=Cluster_4064","Porites_evermani_scaffold_253","Gmove","mRNA",184195,221796,"+","ID=Peve_00018698;Name=Peve_00018698;start=1;stop=1;cds_size=2292",21,0.0666666666666667
"282","Peve_00018698","GO:0030276","clathrin binding",74,1,0.09,0.00781,"Molecular Functions","Porites_evermani_scaffold_253","ShortStack","mature_miRNA",200965,200986,"+","ID=Cluster_4063.mature;Parent=Cluster_4063","Porites_evermani_scaffold_253","Gmove","mRNA",184195,221796,"+","ID=Peve_00018698;Name=Peve_00018698;start=1;stop=1;cds_size=2292",21,0.0135135135135135
"283","Peve_00018698","GO:0030276","clathrin binding",74,1,0.09,0.00781,"Molecular Functions","Porites_evermani_scaffold_253","ShortStack","mature_miRNA",202286,202307,"+","ID=Cluster_4064.mature;Parent=Cluster_4064","Porites_evermani_scaffold_253","Gmove","mRNA",184195,221796,"+","ID=Peve_00018698;Name=Peve_00018698;start=1;stop=1;cds_size=2292",21,0.0135135135135135
"284","Peve_00018966","GO:0031870","thromboxane A2 receptor binding",1,1,0,0.00011,"Molecular Functions","Porites_evermani_scaffold_257","ShortStack","mature_miRNA",110361,110382,"-","ID=Cluster_4097.mature;Parent=Cluster_4097","Porites_evermani_scaffold_257","Gmove","mRNA",62092,117883,"-","ID=Peve_00018966;Name=Peve_00018966;start=1;stop=1;cds_size=4011",21,1
"285","Peve_00019270","GO:0001164","RNA polymerase I core promoter sequence-specific DN...",5,1,0.01,0.00053,"Molecular Functions","Porites_evermani_scaffold_26","ShortStack","mature_miRNA",382572,382593,"-","ID=Cluster_786.mature;Parent=Cluster_786","Porites_evermani_scaffold_26","Gmove","mRNA",378058,392680,"-","ID=Peve_00019270;Name=Peve_00019270;start=1;stop=1;cds_size=1956",21,0.2
"286","Peve_00019270","GO:0046872","metal ion binding",6616,14,8.06,7.4e-08,"Molecular Functions","Porites_evermani_scaffold_26","ShortStack","mature_miRNA",382572,382593,"-","ID=Cluster_786.mature;Parent=Cluster_786","Porites_evermani_scaffold_26","Gmove","mRNA",378058,392680,"-","ID=Peve_00019270;Name=Peve_00019270;start=1;stop=1;cds_size=1956",21,0.00211608222490931
"287","Peve_00020407","GO:0098919","structural constituent of postsynaptic density",4,1,0,0.00042,"Molecular Functions","Porites_evermani_scaffold_2738","ShortStack","mature_miRNA",56885,56906,"+","ID=Cluster_14362.mature;Parent=Cluster_14362","Porites_evermani_scaffold_2738","Gmove","mRNA",52051,60414,"+","ID=Peve_00020407;Name=Peve_00020407;start=1;stop=1;cds_size=792",21,0.25
"288","Peve_00023162","GO:0046872","metal ion binding",6616,14,8.06,7.4e-08,"Molecular Functions","Porites_evermani_scaffold_3072","ShortStack","mature_miRNA",29480,29501,"+","ID=Cluster_14865.mature;Parent=Cluster_14865","Porites_evermani_scaffold_3072","Gmove","mRNA",32570,40695,"-","ID=Peve_00023162;Name=Peve_00023162;start=1;stop=1;cds_size=1293",-3069,0.00211608222490931
"289","Peve_00023162","GO:0061630","ubiquitin protein ligase activity",689,3,0.84,5.5e-05,"Molecular Functions","Porites_evermani_scaffold_3072","ShortStack","mature_miRNA",29480,29501,"+","ID=Cluster_14865.mature;Parent=Cluster_14865","Porites_evermani_scaffold_3072","Gmove","mRNA",32570,40695,"-","ID=Peve_00023162;Name=Peve_00023162;start=1;stop=1;cds_size=1293",-3069,0.00435413642960813
"290","Peve_00024908","GO:0016208","AMP binding",18,1,0.02,0.0019,"Molecular Functions","Porites_evermani_scaffold_334","ShortStack","mature_miRNA",153605,153626,"-","ID=Cluster_4722.mature;Parent=Cluster_4722","Porites_evermani_scaffold_334","Gmove","mRNA",151380,156016,"-","ID=Peve_00024908;Name=Peve_00024908;start=1;stop=1;cds_size=465",21,0.0555555555555556
"291","Peve_00027156","GO:0000149","SNARE binding",128,1,0.16,0.01346,"Molecular Functions","Porites_evermani_scaffold_3707","ShortStack","mature_miRNA",36124,36145,"-","ID=Cluster_15601.mature;Parent=Cluster_15601","Porites_evermani_scaffold_3707","Gmove","mRNA",4140,33741,"-","ID=Peve_00027156;Name=Peve_00027156;start=1;stop=1;cds_size=4080",-2383,0.0078125
"292","Peve_00030448","GO:0004385","guanylate kinase activity",5,1,0.01,0.00053,"Molecular Functions","Porites_evermani_scaffold_430","ShortStack","mature_miRNA",205887,205909,"-","ID=Cluster_5540.mature;Parent=Cluster_5540","Porites_evermani_scaffold_430","Gmove","mRNA",166240,198633,"+","ID=Peve_00030448;Name=Peve_00030448;start=1;stop=0;cds_size=2292",-7254,0.2
"293","Peve_00030448","GO:0019901","protein kinase binding",535,2,0.65,0.00149,"Molecular Functions","Porites_evermani_scaffold_430","ShortStack","mature_miRNA",205887,205909,"-","ID=Cluster_5540.mature;Parent=Cluster_5540","Porites_evermani_scaffold_430","Gmove","mRNA",166240,198633,"+","ID=Peve_00030448;Name=Peve_00030448;start=1;stop=0;cds_size=2292",-7254,0.00373831775700935
"294","Peve_00030448","GO:0035255","ionotropic glutamate receptor binding",25,1,0.03,0.00264,"Molecular Functions","Porites_evermani_scaffold_430","ShortStack","mature_miRNA",205887,205909,"-","ID=Cluster_5540.mature;Parent=Cluster_5540","Porites_evermani_scaffold_430","Gmove","mRNA",166240,198633,"+","ID=Peve_00030448;Name=Peve_00030448;start=1;stop=0;cds_size=2292",-7254,0.04
"295","Peve_00031080","GO:0005509","calcium ion binding",1713,3,2.09,0.00079,"Molecular Functions","Porites_evermani_scaffold_442","ShortStack","mature_miRNA",239763,239784,"-","ID=Cluster_5636.mature;Parent=Cluster_5636","Porites_evermani_scaffold_442","Gmove","mRNA",226746,261065,"-","ID=Peve_00031080;Name=Peve_00031080;start=1;stop=1;cds_size=4155",21,0.00175131348511384
"296","Peve_00031080","GO:0008046","axon guidance receptor activity",90,1,0.11,0.00949,"Molecular Functions","Porites_evermani_scaffold_442","ShortStack","mature_miRNA",239763,239784,"-","ID=Cluster_5636.mature;Parent=Cluster_5636","Porites_evermani_scaffold_442","Gmove","mRNA",226746,261065,"-","ID=Peve_00031080;Name=Peve_00031080;start=1;stop=1;cds_size=4155",21,0.0111111111111111
"297","Peve_00031963","GO:0003924","GTPase activity",331,1,0.4,0.03446,"Molecular Functions","Porites_evermani_scaffold_461","ShortStack","mature_miRNA",215508,215529,"+","ID=Cluster_5849.mature;Parent=Cluster_5849","Porites_evermani_scaffold_461","Gmove","mRNA",195335,219054,"+","ID=Peve_00031963;Name=Peve_00031963;start=1;stop=1;cds_size=2247",21,0.00302114803625378
"298","Peve_00031963","GO:0008017","microtubule binding",234,1,0.28,0.02448,"Molecular Functions","Porites_evermani_scaffold_461","ShortStack","mature_miRNA",215508,215529,"+","ID=Cluster_5849.mature;Parent=Cluster_5849","Porites_evermani_scaffold_461","Gmove","mRNA",195335,219054,"+","ID=Peve_00031963;Name=Peve_00031963;start=1;stop=1;cds_size=2247",21,0.00427350427350427
"299","Peve_00031963","GO:0008289","lipid binding",811,2,0.99,0.04138,"Molecular Functions","Porites_evermani_scaffold_461","ShortStack","mature_miRNA",215508,215529,"+","ID=Cluster_5849.mature;Parent=Cluster_5849","Porites_evermani_scaffold_461","Gmove","mRNA",195335,219054,"+","ID=Peve_00031963;Name=Peve_00031963;start=1;stop=1;cds_size=2247",21,0.00246609124537608
"300","Peve_00032303","GO:0004653","polypeptide N-acetylgalactosaminyltransferase activ...",11,2,0.01,6e-07,"Molecular Functions","Porites_evermani_scaffold_47","ShortStack","mature_miRNA",475994,476015,"-","ID=Cluster_1125.mature;Parent=Cluster_1125","Porites_evermani_scaffold_47","Gmove","mRNA",472594,482329,"-","ID=Peve_00032303;Name=Peve_00032303;start=1;stop=1;cds_size=1728",21,0.181818181818182
"301","Peve_00032303","GO:0030145","manganese ion binding",115,3,0.14,2.6e-07,"Molecular Functions","Porites_evermani_scaffold_47","ShortStack","mature_miRNA",475994,476015,"-","ID=Cluster_1125.mature;Parent=Cluster_1125","Porites_evermani_scaffold_47","Gmove","mRNA",472594,482329,"-","ID=Peve_00032303;Name=Peve_00032303;start=1;stop=1;cds_size=1728",21,0.0260869565217391
"302","Peve_00032303","GO:0030246","carbohydrate binding",561,2,0.68,0.00164,"Molecular Functions","Porites_evermani_scaffold_47","ShortStack","mature_miRNA",475994,476015,"-","ID=Cluster_1125.mature;Parent=Cluster_1125","Porites_evermani_scaffold_47","Gmove","mRNA",472594,482329,"-","ID=Peve_00032303;Name=Peve_00032303;start=1;stop=1;cds_size=1728",21,0.0035650623885918
"303","Peve_00033704","GO:0046872","metal ion binding",6616,14,8.06,7.4e-08,"Molecular Functions","Porites_evermani_scaffold_5010","ShortStack","mature_miRNA",12392,12413,"+","ID=Cluster_16348.mature;Parent=Cluster_16348","Porites_evermani_scaffold_5010","Gmove","mRNA",9378,18423,"+","ID=Peve_00033704;Name=Peve_00033704;start=1;stop=0;cds_size=2103",21,0.00211608222490931
"304","Peve_00033721","GO:0005201","extracellular matrix structural constituent",393,1,0.48,0.04079,"Molecular Functions","Porites_evermani_scaffold_502","ShortStack","mature_miRNA",58997,59018,"-","ID=Cluster_6211.mature;Parent=Cluster_6211","Porites_evermani_scaffold_502","Gmove","mRNA",44703,87413,"-","ID=Peve_00033721;Name=Peve_00033721;start=1;stop=0;cds_size=27579",21,0.00254452926208651
"305","Peve_00033721","GO:0005509","calcium ion binding",1713,3,2.09,0.00079,"Molecular Functions","Porites_evermani_scaffold_502","ShortStack","mature_miRNA",58997,59018,"-","ID=Cluster_6211.mature;Parent=Cluster_6211","Porites_evermani_scaffold_502","Gmove","mRNA",44703,87413,"-","ID=Peve_00033721;Name=Peve_00033721;start=1;stop=0;cds_size=27579",21,0.00175131348511384
"306","Peve_00036728","GO:0046872","metal ion binding",6616,14,8.06,7.4e-08,"Molecular Functions","Porites_evermani_scaffold_590","ShortStack","mature_miRNA",199158,199179,"+","ID=Cluster_6865.mature;Parent=Cluster_6865","Porites_evermani_scaffold_590","Gmove","mRNA",184464,225363,"+","ID=Peve_00036728;Name=Peve_00036728;start=1;stop=1;cds_size=3369",21,0.00211608222490931
"307","Peve_00036728","GO:0046872","metal ion binding",6616,14,8.06,7.4e-08,"Molecular Functions","Porites_evermani_scaffold_590","ShortStack","mature_miRNA",199392,199413,"+","ID=Cluster_6866.mature;Parent=Cluster_6866","Porites_evermani_scaffold_590","Gmove","mRNA",184464,225363,"+","ID=Peve_00036728;Name=Peve_00036728;start=1;stop=1;cds_size=3369",21,0.00211608222490931
"308","Peve_00036728","GO:0046872","metal ion binding",6616,14,8.06,7.4e-08,"Molecular Functions","Porites_evermani_scaffold_590","ShortStack","mature_miRNA",199855,199876,"+","ID=Cluster_6867.mature;Parent=Cluster_6867","Porites_evermani_scaffold_590","Gmove","mRNA",184464,225363,"+","ID=Peve_00036728;Name=Peve_00036728;start=1;stop=1;cds_size=3369",21,0.00211608222490931
"309","Peve_00036728","GO:0061630","ubiquitin protein ligase activity",689,3,0.84,5.5e-05,"Molecular Functions","Porites_evermani_scaffold_590","ShortStack","mature_miRNA",199158,199179,"+","ID=Cluster_6865.mature;Parent=Cluster_6865","Porites_evermani_scaffold_590","Gmove","mRNA",184464,225363,"+","ID=Peve_00036728;Name=Peve_00036728;start=1;stop=1;cds_size=3369",21,0.00435413642960813
"310","Peve_00036728","GO:0061630","ubiquitin protein ligase activity",689,3,0.84,5.5e-05,"Molecular Functions","Porites_evermani_scaffold_590","ShortStack","mature_miRNA",199392,199413,"+","ID=Cluster_6866.mature;Parent=Cluster_6866","Porites_evermani_scaffold_590","Gmove","mRNA",184464,225363,"+","ID=Peve_00036728;Name=Peve_00036728;start=1;stop=1;cds_size=3369",21,0.00435413642960813
"311","Peve_00036728","GO:0061630","ubiquitin protein ligase activity",689,3,0.84,5.5e-05,"Molecular Functions","Porites_evermani_scaffold_590","ShortStack","mature_miRNA",199855,199876,"+","ID=Cluster_6867.mature;Parent=Cluster_6867","Porites_evermani_scaffold_590","Gmove","mRNA",184464,225363,"+","ID=Peve_00036728;Name=Peve_00036728;start=1;stop=1;cds_size=3369",21,0.00435413642960813
"312","Peve_00036810","GO:0004111","creatine kinase activity",10,1,0.01,0.00106,"Molecular Functions","Porites_evermani_scaffold_594","ShortStack","mature_miRNA",158230,158250,"+","ID=Cluster_6875.mature;Parent=Cluster_6875","Porites_evermani_scaffold_594","Gmove","mRNA",161745,164620,"+","ID=Peve_00036810;Name=Peve_00036810;start=1;stop=1;cds_size=1287",-3495,0.1
"313","Peve_00036810","GO:0005524","ATP binding",2649,3,3.23,0.00274,"Molecular Functions","Porites_evermani_scaffold_594","ShortStack","mature_miRNA",158230,158250,"+","ID=Cluster_6875.mature;Parent=Cluster_6875","Porites_evermani_scaffold_594","Gmove","mRNA",161745,164620,"+","ID=Peve_00036810;Name=Peve_00036810;start=1;stop=1;cds_size=1287",-3495,0.00113250283125708
"314","Peve_00036810","GO:0031625","ubiquitin protein ligase binding",316,1,0.38,0.03292,"Molecular Functions","Porites_evermani_scaffold_594","ShortStack","mature_miRNA",158230,158250,"+","ID=Cluster_6875.mature;Parent=Cluster_6875","Porites_evermani_scaffold_594","Gmove","mRNA",161745,164620,"+","ID=Peve_00036810;Name=Peve_00036810;start=1;stop=1;cds_size=1287",-3495,0.00316455696202532
"315","Peve_00037424","GO:0046872","metal ion binding",6616,14,8.06,7.4e-08,"Molecular Functions","Porites_evermani_scaffold_613","ShortStack","mature_miRNA",156505,156526,"+","ID=Cluster_7013.mature;Parent=Cluster_7013","Porites_evermani_scaffold_613","Gmove","mRNA",139963,179514,"+","ID=Peve_00037424;Name=Peve_00037424;start=1;stop=1;cds_size=2475",21,0.00211608222490931
"316","Peve_00040305","GO:0000095","S-adenosyl-L-methionine transmembrane transporter a...",1,1,0,0.00011,"Molecular Functions","Porites_evermani_scaffold_730","ShortStack","mature_miRNA",81385,81406,"-","ID=Cluster_7604.mature;Parent=Cluster_7604","Porites_evermani_scaffold_730","Gmove","mRNA",55177,87219,"-","ID=Peve_00040305;Name=Peve_00040305;start=1;stop=1;cds_size=852",21,1
"317","Peve_00040305","GO:0000095","S-adenosyl-L-methionine transmembrane transporter a...",1,1,0,0.00011,"Molecular Functions","Porites_evermani_scaffold_730","ShortStack","mature_miRNA",82423,82444,"-","ID=Cluster_7605.mature;Parent=Cluster_7605","Porites_evermani_scaffold_730","Gmove","mRNA",55177,87219,"-","ID=Peve_00040305;Name=Peve_00040305;start=1;stop=1;cds_size=852",21,1
"318","Peve_00041010","GO:0000287","magnesium ion binding",331,1,0.4,0.03446,"Molecular Functions","Porites_evermani_scaffold_768","ShortStack","mature_miRNA",138025,138046,"+","ID=Cluster_7804.mature;Parent=Cluster_7804","Porites_evermani_scaffold_768","Gmove","mRNA",126104,141725,"+","ID=Peve_00041010;Name=Peve_00041010;start=1;stop=1;cds_size=2961",21,0.00302114803625378
"319","Peve_00041010","GO:0008375","acetylglucosaminyltransferase activity",186,1,0.23,0.01951,"Molecular Functions","Porites_evermani_scaffold_768","ShortStack","mature_miRNA",138025,138046,"+","ID=Cluster_7804.mature;Parent=Cluster_7804","Porites_evermani_scaffold_768","Gmove","mRNA",126104,141725,"+","ID=Peve_00041010;Name=Peve_00041010;start=1;stop=1;cds_size=2961",21,0.00537634408602151
"320","Peve_00041010","GO:0046510","UDP-sulfoquinovose:DAG sulfoquinovosyltransferase a...",94,1,0.11,0.00991,"Molecular Functions","Porites_evermani_scaffold_768","ShortStack","mature_miRNA",138025,138046,"+","ID=Cluster_7804.mature;Parent=Cluster_7804","Porites_evermani_scaffold_768","Gmove","mRNA",126104,141725,"+","ID=Peve_00041010;Name=Peve_00041010;start=1;stop=1;cds_size=2961",21,0.0106382978723404
"321","Peve_00041010","GO:0102710","D-inositol-3-phosphate glycosyltransferase activity",93,1,0.11,0.0098,"Molecular Functions","Porites_evermani_scaffold_768","ShortStack","mature_miRNA",138025,138046,"+","ID=Cluster_7804.mature;Parent=Cluster_7804","Porites_evermani_scaffold_768","Gmove","mRNA",126104,141725,"+","ID=Peve_00041010;Name=Peve_00041010;start=1;stop=1;cds_size=2961",21,0.010752688172043
"322","Peve_00043069","GO:0005516","calmodulin binding",295,1,0.36,0.03077,"Molecular Functions","Porites_evermani_scaffold_866","ShortStack","mature_miRNA",22854,22875,"-","ID=Cluster_8571.mature;Parent=Cluster_8571","Porites_evermani_scaffold_866","Gmove","mRNA",26080,43061,"-","ID=Peve_00043069;Name=Peve_00043069;start=1;stop=1;cds_size=1710",-3205,0.00338983050847458
"323","Peve_00043069","GO:0005524","ATP binding",2649,3,3.23,0.00274,"Molecular Functions","Porites_evermani_scaffold_866","ShortStack","mature_miRNA",22854,22875,"-","ID=Cluster_8571.mature;Parent=Cluster_8571","Porites_evermani_scaffold_866","Gmove","mRNA",26080,43061,"-","ID=Peve_00043069;Name=Peve_00043069;start=1;stop=1;cds_size=1710",-3205,0.00113250283125708
"324","Peve_00043069","GO:0008440","inositol-1,4,5-trisphosphate 3-kinase activity",2,1,0,0.00021,"Molecular Functions","Porites_evermani_scaffold_866","ShortStack","mature_miRNA",22854,22875,"-","ID=Cluster_8571.mature;Parent=Cluster_8571","Porites_evermani_scaffold_866","Gmove","mRNA",26080,43061,"-","ID=Peve_00043069;Name=Peve_00043069;start=1;stop=1;cds_size=1710",-3205,0.5
"325","Peve_00043069","GO:0051765","inositol tetrakisphosphate kinase activity",4,1,0,0.00042,"Molecular Functions","Porites_evermani_scaffold_866","ShortStack","mature_miRNA",22854,22875,"-","ID=Cluster_8571.mature;Parent=Cluster_8571","Porites_evermani_scaffold_866","Gmove","mRNA",26080,43061,"-","ID=Peve_00043069;Name=Peve_00043069;start=1;stop=1;cds_size=1710",-3205,0.25
"326","Peve_00044464","GO:0004180","carboxypeptidase activity",74,1,0.09,0.00781,"Molecular Functions","Porites_evermani_scaffold_942","ShortStack","mature_miRNA",133698,133719,"+","ID=Cluster_8920.mature;Parent=Cluster_8920","Porites_evermani_scaffold_942","Gmove","mRNA",134553,135350,"+","ID=Peve_00044464;Name=Peve_00044464;start=1;stop=1;cds_size=183",-834,0.0135135135135135
"327","Peve_00044464","GO:0030145","manganese ion binding",115,3,0.14,2.6e-07,"Molecular Functions","Porites_evermani_scaffold_942","ShortStack","mature_miRNA",133698,133719,"+","ID=Cluster_8920.mature;Parent=Cluster_8920","Porites_evermani_scaffold_942","Gmove","mRNA",134553,135350,"+","ID=Peve_00044464;Name=Peve_00044464;start=1;stop=1;cds_size=183",-834,0.0260869565217391
"328","Peve_00044464","GO:0070006","metalloaminopeptidase activity",33,1,0.04,0.00349,"Molecular Functions","Porites_evermani_scaffold_942","ShortStack","mature_miRNA",133698,133719,"+","ID=Cluster_8920.mature;Parent=Cluster_8920","Porites_evermani_scaffold_942","Gmove","mRNA",134553,135350,"+","ID=Peve_00044464;Name=Peve_00044464;start=1;stop=1;cds_size=183",-834,0.0303030303030303
