Coords	Name	MIRNA	sRNA-ACR-140-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-145-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-150-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-173-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-178-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG
NC_058066.1:16839727-16840255	Cluster_384	N	272	599	224	72	115
NC_058066.1:17245004-17245433	Cluster_385	N	105	21	41	642	298
NC_058066.1:17245936-17246383	Cluster_386	N	126	2	7	65	169
NC_058066.1:17262130-17262782	Cluster_387	N	462	508	47	50	194
NC_058066.1:17275391-17276115	Cluster_388	N	134	93	67	61	195
NC_058066.1:17354692-17355106	Cluster_389	N	9	30	21	27	2
NC_058066.1:17400447-17400874	Cluster_390	N	39	74	6	72	0
NC_058066.1:17441895-17442452	Cluster_391	N	0	9	520	0	1
NC_058066.1:17540656-17541065	Cluster_392	N	1	82	9	10	5
NC_058066.1:17640475-17640903	Cluster_393	N	671	2	0	0	1
NC_058066.1:17640943-17642178	Cluster_394	N	10343	430	3	3	1
NC_058066.1:17642684-17643169	Cluster_395	N	921	0	0	0	0
NC_058066.1:17643291-17643717	Cluster_396	N	174	2	0	0	0
NC_058066.1:17643970-17644913	Cluster_397	N	11471	9	2	2	1
NC_058066.1:17652106-17652791	Cluster_398	N	276	1326	305	337	851
NC_058066.1:17659930-17660560	Cluster_399	N	505	2242	4	561	558
NC_058066.1:17664480-17664908	Cluster_400	N	49	59	97	21	2
NC_058066.1:17665710-17666430	Cluster_401	N	84	53	224	62	165
NC_058066.1:17666528-17666976	Cluster_402	N	95	112	180	48	113
NC_058066.1:17667749-17668176	Cluster_403	N	31	4	7	84	1
NC_058066.1:17669697-17670141	Cluster_404	N	42	36	236	81	21
NC_058066.1:17673438-17673871	Cluster_405	N	523	277	177	6	17
NC_058066.1:17677060-17677559	Cluster_406	N	234	251	162	86	110
NC_058066.1:17683377-17683934	Cluster_407	N	2	168	92	0	3
NC_058066.1:17688402-17688979	Cluster_408	N	83	133	366	53	67
NC_058066.1:17694120-17694697	Cluster_409	N	66	122	376	63	71
NC_058066.1:17697190-17697602	Cluster_410	N	106	6	60	56	12
NC_058066.1:17697639-17698618	Cluster_411	N	435	133	662	1231	300
NC_058066.1:17698896-17699324	Cluster_412	N	16	5	35	126	9
NC_058066.1:17701100-17701987	Cluster_413	N	35	107	995	25	219
NC_058066.1:17715482-17715914	Cluster_414	N	38	21	186	40	45
NC_058066.1:17719521-17720147	Cluster_415	N	158	176	266	112	82
NC_058066.1:17721065-17721475	Cluster_416	N	40	71	100	24	48
NC_058066.1:17722086-17722934	Cluster_417	N	63	126	114	1059	55
NC_058066.1:17723179-17723606	Cluster_418	N	30	106	64	123	17
NC_058066.1:17723688-17724136	Cluster_419	N	18	30	41	256	15
NC_058066.1:17724556-17724965	Cluster_420	N	34	48	127	14	24
NC_058066.1:17729634-17732864	Cluster_421	N	4685	596	9344	441	8962
NC_058066.1:17733922-17734659	Cluster_422	N	581	45	226	34	51
NC_058066.1:17750463-17751626	Cluster_423	N	77	143	595	72	591
NC_058066.1:17751811-17752240	Cluster_424	N	6	126	31	13	76
NC_058066.1:17757317-17757791	Cluster_425	N	10	386	319	77	58
NC_058066.1:17838709-17839230	Cluster_426	N	13	0	13	0	304
NC_058066.1:17841995-17842421	Cluster_427	N	16	79	1	7	4
NC_058066.1:17937006-17937434	Cluster_428	N	0	37	132	52	0
NC_058066.1:17939317-17939893	Cluster_429	N	0	0	0	2366	739
NC_058066.1:17981658-17982072	Cluster_430	N	1	3	24	14	69
NC_058066.1:18033439-18033853	Cluster_431	N	35	57	44	0	28
NC_058066.1:18202164-18202761	Cluster_432	N	0	8	0	981	12
NC_058066.1:18218452-18218868	Cluster_433	N	7	0	29	25	150
NC_058066.1:18307935-18308620	Cluster_434	N	8196	1308	2111	222	3287
NC_058066.1:18311970-18312421	Cluster_435	N	103	80	50	38	78
NC_058066.1:18312803-18313296	Cluster_436	N	52	49	90	27	1
NC_058066.1:18385637-18386045	Cluster_437	N	9	39	23	69	42
NC_058066.1:18468426-18468848	Cluster_438	N	0	49	0	0	98
NC_058066.1:18517876-18518291	Cluster_439	N	4	0	13	5	123
NC_058066.1:18548072-18548594	Cluster_440	N	350	3	1	1	43
NC_058066.1:18560758-18561234	Cluster_441	N	1939	18	179	21	264
NC_058066.1:18565284-18565712	Cluster_442	N	301	0	0	1	2
NC_058066.1:18634302-18634716	Cluster_443	N	30	25	33	28	29
NC_058066.1:18685466-18685895	Cluster_444	N	3	5	171	55	0
NC_058066.1:18715843-18716248	Cluster_445	N	68	31	110	17	28
NC_058066.1:18722071-18722502	Cluster_446	N	70	383	297	1579	155
NC_058066.1:18741075-18741504	Cluster_447	N	53	27	179	13	22
NC_058066.1:18742878-18743283	Cluster_448	N	11	56	87	57	72
NC_058066.1:18743562-18744953	Cluster_449	N	404	1162	1663	329	2228
NC_058066.1:18745321-18745841	Cluster_450	N	114	80	140	30	30
NC_058066.1:18750146-18750589	Cluster_451	N	252	207	323	295	467
NC_058066.1:18760950-18761505	Cluster_452	N	119	895	10	0	8
NC_058066.1:18762200-18762645	Cluster_453	N	1325	767	475	0	1571
NC_058066.1:18769259-18769683	Cluster_454	N	27	9	61	13	25
NC_058066.1:18770891-18771320	Cluster_455	N	90	65	135	35	158
NC_058066.1:18772500-18773783	Cluster_456	N	862	583	648	1154	3024
NC_058066.1:18776923-18777348	Cluster_457	N	41	12	56	41	7
NC_058066.1:18780974-18781402	Cluster_458	N	92	46	71	13	37
NC_058066.1:18781677-18782113	Cluster_459	N	70	41	137	55	52
NC_058066.1:18782703-18784072	Cluster_460	N	457	296	453	223	299
NC_058066.1:18784162-18784636	Cluster_461	N	149	57	128	49	38
NC_058066.1:18785150-18785574	Cluster_462	N	38	10	61	16	37
NC_058066.1:18788849-18789278	Cluster_463	N	104	0	3	0	0
NC_058066.1:18798647-18799075	Cluster_464	N	115	58	90	16	42
NC_058066.1:18801047-18801474	Cluster_465	N	1	212	32	0	1
NC_058066.1:18801675-18802409	Cluster_466	N	3	11	3442	1	0
NC_058066.1:18803356-18803784	Cluster_467	N	1	2	202	1	1
NC_058066.1:18806370-18806796	Cluster_468	N	0	18	1	193	0
NC_058066.1:18809252-18809695	Cluster_469	N	229	9	51	152	109
NC_058066.1:18814941-18815384	Cluster_470	N	220	12	67	132	114
NC_058066.1:18823646-18824057	Cluster_471	N	1	0	14	2	91
NC_058066.1:18835700-18836947	Cluster_472	N	193	34	3043	80	76
NC_058066.1:18838797-18839739	Cluster_473	N	617	1122	742	5865	4
NC_058066.1:18840124-18840717	Cluster_474	N	2830	2558	2334	2489	5
NC_058066.1:18841388-18842042	Cluster_475	N	457	60	230	1177	0
NC_058066.1:18842491-18843001	Cluster_476	N	674	7	559	837	1
NC_058066.1:18853862-18854289	Cluster_477	N	57	30	137	28	33
NC_058066.1:18863368-18863815	Cluster_478	N	172	37	171	112	88
NC_058066.1:18874846-18875648	Cluster_479	N	22	20	39	120	204
NC_058066.1:18885745-18886173	Cluster_480	N	188	0	1	1	16
NC_058066.1:18887916-18888344	Cluster_481	N	47	7	30	29	35
NC_058066.1:18888892-18889298	Cluster_482	N	47	8	16	22	20
NC_058066.1:18910483-18910910	Cluster_483	N	8	89	19	2	1
NC_058066.1:18913827-18914253	Cluster_484	N	13	0	22	37	93
NC_058066.1:18914516-18914945	Cluster_485	N	26	0	39	203	20
NC_058066.1:18916409-18916837	Cluster_486	N	67	45	5	3	21
NC_058066.1:18933485-18934097	Cluster_487	N	242	18	164	32	23
NC_058066.1:18938660-18939223	Cluster_488	N	807	32	960	25	20
NC_058066.1:18939601-18940606	Cluster_489	N	1655	109	618	530	42
NC_058066.1:18947352-18948853	Cluster_490	N	979	827	2833	720	50
NC_058066.1:18955458-18956219	Cluster_491	N	110	103	206	77	7
NC_058066.1:18957969-18958389	Cluster_492	N	66	56	48	16	11
NC_058066.1:18963085-18963503	Cluster_493	N	38	88	34	5	17
NC_058066.1:18963513-18964025	Cluster_494	N	537	378	219	35	67
NC_058066.1:18964419-18965082	Cluster_495	N	219	390	39	42	33
NC_058066.1:18966200-18966639	Cluster_496	N	16	123	105	1	362
NC_058066.1:18968251-18969047	Cluster_497	N	1250	937	213	122	29
NC_058066.1:18974923-18975347	Cluster_498	N	22	59	51	0	2
NC_058066.1:18978564-18979599	Cluster_499	N	210	5215	4201	52	3456
NC_058066.1:18979669-18980298	Cluster_500	N	386	36	107	1	188
NC_058066.1:18996092-18997047	Cluster_501	N	420	660	467	402	1519
NC_058066.1:18997165-18997593	Cluster_502	N	79	2	4	17	42
NC_058066.1:18999432-19000157	Cluster_503	N	690	46	520	6	30
NC_058066.1:19002026-19002618	Cluster_504	N	16	52	561	8	120
NC_058066.1:19007918-19008343	Cluster_505	N	5	109	10	6	25
NC_058066.1:19009955-19010444	Cluster_506	N	6	170	7	4	492
NC_058066.1:19010479-19011067	Cluster_507	N	47	1927	25	17	1201
NC_058066.1:19028727-19029538	Cluster_508	N	4	2	0	340	0
NC_058066.1:19030691-19031558	Cluster_509	N	1980	1052	752	1586	900
NC_058066.1:19131947-19132501	Cluster_510	N	118	49	176	1	242
NC_058066.1:19157731-19158160	Cluster_511	N	67	3	19	0	145
NC_058066.1:19282452-19282991	Cluster_512	N	1	38	369	25	712
NC_058066.1:19288300-19288730	Cluster_513	N	3454	2	0	0	0
NC_058066.1:19292038-19292444	Cluster_514	N	23	109	23	18	0
NC_058066.1:19342179-19342608	Cluster_515	N	46	11	33	14	35
NC_058066.1:19358404-19358835	Cluster_516	N	8	70	212	32	165
NC_058066.1:19370266-19370703	Cluster_517	N	434	748	480	726	944
NC_058066.1:19405223-19405653	Cluster_518	N	107	3	7	4	5
NC_058066.1:19451484-19451956	Cluster_519	N	0	22	48	12	508
NC_058066.1:19498676-19499121	Cluster_520	N	131	1	102	15	9
NC_058066.1:19603478-19603906	Cluster_521	N	32	86	77	85	127
NC_058066.1:19661419-19661912	Cluster_522	N	152	136	72	103	421
NC_058066.1:19662660-19663548	Cluster_523	N	57	64	98	163	325
NC_058066.1:19865375-19865789	Cluster_524	N	11	30	1	46	1
NC_058066.1:19867853-19868266	Cluster_525	N	11	19	38	13	10
NC_058066.1:19879754-19880181	Cluster_526	N	75	19	48	1	8
NC_058066.1:19885171-19885826	Cluster_527	N	325	1878	350	886	309
NC_058066.1:19909114-19909632	Cluster_528	N	60	14	303	4	2
NC_058066.1:19918162-19918571	Cluster_529	N	70	96	85	13	50
NC_058066.1:19952952-19953464	Cluster_530	N	420	331	266	197	416
NC_058066.1:20028501-20028916	Cluster_531	N	4	0	17	7	107
NC_058066.1:20088630-20088720	Cluster_532	Y	41	35	20	37	16
NC_058066.1:20104508-20104914	Cluster_533	N	0	35	83	0	6
NC_058066.1:20110122-20110604	Cluster_534	N	0	15	229	1	5
NC_058066.1:20112140-20112562	Cluster_535	N	0	47	110	28	40
NC_058066.1:20115567-20115994	Cluster_536	N	2	20	68	17	13
NC_058066.1:20117304-20117734	Cluster_537	N	0	40	140	59	25
NC_058066.1:20118022-20118659	Cluster_538	N	3	183	316	150	165
NC_058066.1:20119263-20120446	Cluster_539	N	5	1052	774	364	534
NC_058066.1:20120603-20121250	Cluster_540	N	1	103	232	79	92
NC_058066.1:20122429-20124083	Cluster_541	N	897	494	42	333	1413
NC_058066.1:20124512-20125071	Cluster_542	N	2	96	293	121	138
NC_058066.1:20126144-20126573	Cluster_543	N	0	123	255	27	83
NC_058066.1:20128219-20128625	Cluster_544	N	0	20	50	48	57
NC_058066.1:20138872-20139296	Cluster_545	N	20	38	19	103	11
NC_058066.1:20145604-20146331	Cluster_546	N	655	520	476	479	2449
NC_058066.1:20147578-20148635	Cluster_547	N	1016	8430	3950	5556	5803
NC_058066.1:20149212-20149750	Cluster_548	N	10	570	34	291	2
NC_058066.1:20160857-20161263	Cluster_549	N	127	82	44	1	3
NC_058066.1:20163033-20163559	Cluster_550	N	9	204	42	43	188
NC_058066.1:20164932-20165359	Cluster_551	N	11	15	96	7	55
NC_058066.1:20172865-20173702	Cluster_552	N	103	2171	2242	3709	11470
NC_058066.1:20174520-20175087	Cluster_553	N	2	84	64	112	69
NC_058066.1:20186292-20186724	Cluster_554	N	0	0	0	4	446
NC_058066.1:20188862-20189290	Cluster_555	N	0	220	20	16	19
NC_058066.1:20190996-20191413	Cluster_556	N	43	5	24	5	13
NC_058066.1:20191543-20191955	Cluster_557	N	1	112	73	40	3
NC_058066.1:20193572-20194004	Cluster_558	N	3	19	23	1319	0
NC_058066.1:20199506-20200410	Cluster_559	N	339	340	2093	272	4022
NC_058066.1:20200481-20201405	Cluster_560	N	16	19	3716	37	378
NC_058066.1:20227478-20227910	Cluster_561	N	35	77	74	60	70
NC_058066.1:20232417-20232843	Cluster_562	N	0	0	1	152	5
NC_058066.1:20232966-20233622	Cluster_563	N	199	180	247	86	105
NC_058066.1:20234128-20234587	Cluster_564	N	127	160	286	72	70
NC_058066.1:20238153-20238591	Cluster_565	N	12	1	3	0	363
NC_058066.1:20238602-20239685	Cluster_566	N	25	2	8	10	968
NC_058066.1:20239986-20240511	Cluster_567	N	15	1	15	1	717
NC_058066.1:20346229-20346321	Cluster_568	Y	36001	47108	79039	30360	53510
NC_058066.1:20431530-20432185	Cluster_569	N	207	143	179	148	179
NC_058066.1:20439630-20440039	Cluster_570	N	1	95	0	1	0
NC_058066.1:20444181-20444612	Cluster_571	N	68	40	65	154	27
NC_058066.1:20445069-20445496	Cluster_572	N	139	27	42	8	46
NC_058066.1:20455762-20456260	Cluster_573	N	53	170	66	1	32
NC_058066.1:20549935-20550363	Cluster_574	N	113	70	48	19	19
NC_058066.1:20553716-20554164	Cluster_575	N	4	320	2	325	120
NC_058066.1:20613537-20613955	Cluster_576	N	32	10	16	62	12
NC_058066.1:20623322-20623830	Cluster_577	N	182	0	2	93	341
NC_058066.1:20666368-20666817	Cluster_578	N	66	436	80	0	0
NC_058066.1:20667788-20668234	Cluster_579	N	0	168	58	8	34
NC_058066.1:20734973-20735811	Cluster_580	N	429	689	313	64	95
NC_058066.1:20741429-20742217	Cluster_581	N	16	100	63	380	463
NC_058066.1:20742255-20742779	Cluster_582	N	0	307	2983	195	4080
NC_058066.1:20744412-20744834	Cluster_583	N	2	6	44	67	2
NC_058066.1:20776768-20777374	Cluster_584	N	268	408	152	143	70
NC_058066.1:20784948-20785382	Cluster_585	N	35	57	87	248	240
NC_058066.1:20843924-20844341	Cluster_586	N	450	939	275	37	1
NC_058066.1:20895641-20896070	Cluster_587	N	0	8	141	7	0
NC_058066.1:20908006-20908439	Cluster_588	N	329	376	497	679	572
NC_058066.1:20950911-20951339	Cluster_589	N	7	294	360	25	32
NC_058066.1:20959212-20959641	Cluster_590	N	6	23	16	441	12
NC_058066.1:20984802-20985436	Cluster_591	N	204	71	23	152	64
NC_058066.1:20985452-20985882	Cluster_592	N	121	25	34	26	54
NC_058066.1:20999819-21000245	Cluster_593	N	6	35	14	85	73
NC_058066.1:21000785-21002046	Cluster_594	N	44	154	35	250	772
NC_058066.1:21002166-21003198	Cluster_595	N	15	29	47	1233	853
NC_058066.1:21025346-21025773	Cluster_596	N	35	5	21	55	23
NC_058066.1:21026119-21026545	Cluster_597	N	78	30	510	2	583
NC_058066.1:21026667-21027130	Cluster_598	N	621	7	48	1	121
NC_058066.1:21027705-21028359	Cluster_599	N	1	11	77	247	38
NC_058066.1:21041851-21042280	Cluster_600	N	928	37	0	0	0
NC_058066.1:21084174-21084605	Cluster_601	N	113	54	60	130	41
NC_058066.1:21140265-21140693	Cluster_602	N	1505	4	1	1	2
NC_058066.1:21140714-21141151	Cluster_603	N	966	935	19	2	2
NC_058066.1:21398626-21399389	Cluster_604	N	0	3	1847	26	4
NC_058066.1:21407910-21408542	Cluster_605	N	43	58	938	28	10
NC_058066.1:21408618-21409261	Cluster_606	N	412	1312	2328	1715	288
NC_058066.1:21409326-21409752	Cluster_607	N	8	3	39	70	34
NC_058066.1:21412845-21413584	Cluster_608	N	70	101	225	389	82
NC_058066.1:21455800-21456240	Cluster_609	N	3	270	0	2	745
NC_058066.1:21456253-21456665	Cluster_610	N	2	131	0	2	147
NC_058066.1:21482735-21483382	Cluster_611	N	1515	3	0	1	1
NC_058066.1:21519685-21520111	Cluster_612	N	0	15	111	0	0
NC_058066.1:21587354-21587808	Cluster_613	N	473	55	4	1	247
NC_058066.1:21588129-21589472	Cluster_614	N	1980	60	105	423	46
NC_058066.1:21589753-21590182	Cluster_615	N	165	28	81	22	9
NC_058066.1:21590569-21591061	Cluster_616	N	234	48	0	1	59
NC_058066.1:21593622-21594048	Cluster_617	N	176	2	10	0	18
NC_058066.1:21597256-21597684	Cluster_618	N	255	3	1	0	86
NC_058066.1:21597697-21598146	Cluster_619	N	1306	5129	26	63	478
NC_058066.1:21598298-21599009	Cluster_620	N	412	1433	15	35	417
NC_058066.1:21603848-21604278	Cluster_621	N	653	0	0	0	0
NC_058066.1:21624465-21624891	Cluster_622	N	11	11	116	9	8
NC_058066.1:21753309-21754272	Cluster_623	N	1052	1352	7419	769	79
NC_058066.1:21775408-21775830	Cluster_624	N	96	0	9	2	1
NC_058066.1:21777658-21778087	Cluster_625	N	4	1422	393	0	0
NC_058066.1:21784063-21784495	Cluster_626	N	2	53	281	23	9
NC_058066.1:21790914-21791322	Cluster_627	N	95	0	1	0	9
NC_058066.1:21809874-21810301	Cluster_628	N	38	152	22	17	9
NC_058066.1:21848307-21848981	Cluster_629	N	163	0	34	183	28
NC_058066.1:21852411-21853366	Cluster_630	N	62	1506	18	3	908
NC_058066.1:21865186-21865615	Cluster_631	N	97	721	1	3	480
NC_058066.1:21878516-21878924	Cluster_632	N	15	1	0	0	88
NC_058066.1:21888451-21888872	Cluster_633	N	0	16	15	65	55
NC_058066.1:21900896-21901347	Cluster_634	N	2	160	68	106	6
NC_058066.1:21981169-21981599	Cluster_635	N	627	155	40	108	15
NC_058066.1:21995242-21995668	Cluster_636	N	62	30	0	0	0
NC_058066.1:22007387-22007799	Cluster_637	N	0	0	0	0	146
NC_058066.1:22075560-22075984	Cluster_638	N	52	3	79	0	0
NC_058066.1:22108182-22108609	Cluster_639	N	0	753	149	0	45
NC_058066.1:22109961-22110403	Cluster_640	N	1003	96	44	18	30
NC_058066.1:22128195-22128612	Cluster_641	N	0	152	130	131	59
NC_058066.1:22131108-22131537	Cluster_642	N	2	4	924	1411	216
NC_058066.1:22156820-22157229	Cluster_643	N	0	1	91	0	11
NC_058066.1:22160638-22161052	Cluster_644	N	0	0	102	0	34
NC_058066.1:22162822-22163266	Cluster_645	N	4	86	25	152	139
NC_058066.1:22169784-22170187	Cluster_646	N	17	27	16	12	16
NC_058066.1:22200108-22200536	Cluster_647	N	2	126	2	1	3
NC_058066.1:22224614-22225042	Cluster_648	N	34	5	157	35	0
NC_058066.1:22240024-22240453	Cluster_649	N	2	4	166	0	1
NC_058066.1:22283445-22283874	Cluster_650	N	452	5	9	39	6
NC_058066.1:22333017-22333433	Cluster_651	N	202	120	225	290	157
NC_058066.1:22341565-22342106	Cluster_652	N	67	18	117	101	46
NC_058066.1:22343626-22344052	Cluster_653	N	68	2	65	121	18
NC_058066.1:22344572-22345178	Cluster_654	N	374	159	380	150	129
NC_058066.1:22427349-22427777	Cluster_655	N	14	5	143	6	14
NC_058066.1:22428756-22429530	Cluster_656	N	178	60	302	39	101
NC_058066.1:22440702-22441137	Cluster_657	N	3086	3321	124	140	728
NC_058066.1:22516867-22517294	Cluster_658	N	34	177	69	41	1
NC_058066.1:22517662-22518081	Cluster_659	N	8	73	29	64	4
NC_058066.1:22518152-22520256	Cluster_660	N	2126	1865	2445	2757	837
NC_058066.1:22527517-22528045	Cluster_661	N	325	497	517	492	322
NC_058066.1:22564994-22566266	Cluster_662	N	175	341	452	336	344
NC_058066.1:22566464-22566981	Cluster_663	N	1	0	226	0	357
NC_058066.1:22601575-22602753	Cluster_664	N	27	562	2	714	374
NC_058066.1:22610555-22611146	Cluster_665	N	1097	612	828	956	712
NC_058066.1:22646296-22646716	Cluster_666	N	17	30	20	26	18
NC_058066.1:22744041-22745175	Cluster_667	N	544	418	31	13	379
NC_058066.1:22748631-22749059	Cluster_668	N	268	79	0	42	700
NC_058066.1:22754291-22754706	Cluster_669	N	107	61	0	0	38
NC_058066.1:22756577-22757004	Cluster_670	N	4	136	0	3	0
NC_058066.1:22757455-22758086	Cluster_671	N	7	407	1	11	0
NC_058066.1:22763336-22763768	Cluster_672	N	153	78	1782	3	2
NC_058066.1:22764014-22764439	Cluster_673	N	7	76	12	104	13
NC_058066.1:22769693-22770117	Cluster_674	N	74	33	38	16	59
NC_058066.1:22770797-22772566	Cluster_675	N	19	37	21	7988	7
NC_058066.1:22777332-22777758	Cluster_676	N	86	50	67	29	1
NC_058066.1:22777915-22778344	Cluster_677	N	33	24	93	2	10
NC_058066.1:22792165-22792592	Cluster_678	N	36	59	49	26	39
NC_058066.1:22792867-22793331	Cluster_679	N	50	104	116	35	23
NC_058066.1:22793352-22793779	Cluster_680	N	41	32	62	34	14
NC_058066.1:22797027-22797446	Cluster_681	N	56	26	57	21	15
NC_058066.1:22797907-22798388	Cluster_682	N	200	85	276	103	25
NC_058066.1:22804772-22805201	Cluster_683	N	63	39	167	59	27
NC_058066.1:22810221-22810748	Cluster_684	N	28	47	28	12	1100
NC_058066.1:22810862-22811303	Cluster_685	N	61	62	117	41	33
NC_058066.1:22817435-22817863	Cluster_686	N	24	31	40	23	94
NC_058066.1:22820526-22821029	Cluster_687	N	781	1348	8686	1620	1805
NC_058066.1:22821833-22822263	Cluster_688	N	63	36	44	541	127
NC_058066.1:22827717-22828147	Cluster_689	N	0	331	272	0	0
NC_058066.1:22874188-22874603	Cluster_690	N	27	0	142	32	46
NC_058066.1:22911369-22911793	Cluster_691	N	0	8	1	71	88
NC_058066.1:23059522-23059972	Cluster_692	N	99	176	32	55	51
NC_058066.1:23064073-23064500	Cluster_693	N	17	73	13	27	12
NC_058066.1:23065300-23065897	Cluster_694	N	103	144	867	30	21
NC_058066.1:23075145-23080364	Cluster_695	N	5085	7524	1388	1875	595
NC_058066.1:23093027-23093844	Cluster_696	N	148	77	29	26	98
NC_058066.1:23095301-23095727	Cluster_697	N	8	245	3	4	13
NC_058066.1:23096083-23096743	Cluster_698	N	82	1157	14	5	162
NC_058066.1:23096859-23097278	Cluster_699	N	8	174	2	9	26
NC_058066.1:23125410-23125829	Cluster_700	N	50	8	17	61	21
NC_058066.1:23245518-23246118	Cluster_701	N	173	17	89	51	70
NC_058066.1:23270587-23271010	Cluster_702	N	0	145	1	1	1
NC_058066.1:23363976-23364389	Cluster_703	N	12	1	8	0	77
NC_058066.1:23419304-23419733	Cluster_704	N	47	23	68	30	52
NC_058066.1:23488662-23489090	Cluster_705	N	50	1	61	51	12
NC_058066.1:23489742-23490366	Cluster_706	N	74	99	404	111	165
NC_058066.1:23490973-23491403	Cluster_707	N	55	14	679	52	2
NC_058066.1:23559714-23560130	Cluster_708	N	18	65	64	9	27
NC_058066.1:23586592-23587558	Cluster_709	N	5	757	268	225	225
NC_058066.1:23612935-23613357	Cluster_710	N	12	33	54	40	42
NC_058066.1:23649792-23650221	Cluster_711	N	0	58	37	19	2
NC_058066.1:23656774-23657196	Cluster_712	N	14	149	47	7	26
NC_058066.1:23785642-23786070	Cluster_713	N	4	15	2	138	2
NC_058066.1:23808147-23808574	Cluster_714	N	61	33	37	25	11
NC_058066.1:23809359-23809831	Cluster_715	N	305	12	117	17	45
NC_058066.1:23831008-23831436	Cluster_716	N	2	19	14	25	80
NC_058066.1:23944184-23944715	Cluster_717	N	19	685	11	0	0
NC_058066.1:23947519-23947946	Cluster_718	N	15	133	8	6	7
NC_058066.1:23951660-23952065	Cluster_719	N	48	88	31	21	9
NC_058066.1:23953387-23953815	Cluster_720	N	67	68	53	0	10
NC_058066.1:23957033-23957458	Cluster_721	N	145	18	16	7	0
NC_058066.1:23958905-23959334	Cluster_722	N	40	0	138	17	45
NC_058066.1:23959831-23960259	Cluster_723	N	71	51	64	22	28
NC_058066.1:23965516-23966077	Cluster_724	N	25	239	58	24	69
NC_058066.1:23966136-23966568	Cluster_725	N	16	248	42	11	28
NC_058066.1:23970032-23970435	Cluster_726	N	66	141	43	21	13
NC_058066.1:23973588-23974017	Cluster_727	N	84	37	64	37	56
NC_058066.1:23975764-23976192	Cluster_728	N	334	0	3	0	1
NC_058066.1:23981663-23982084	Cluster_729	N	0	30	0	0	80
NC_058066.1:24002816-24003235	Cluster_730	N	28	23	43	9	32
NC_058066.1:24008885-24009294	Cluster_731	N	13	77	27	14	18
NC_058066.1:24014390-24014816	Cluster_732	N	1	110	2	1	0
NC_058066.1:24017977-24018404	Cluster_733	N	13	165	0	14	1
NC_058066.1:24041416-24041834	Cluster_734	N	122	0	0	0	2
NC_058066.1:24050826-24051491	Cluster_735	N	558	0	248	1614	74
NC_058066.1:24059148-24059554	Cluster_736	N	17	81	13	1	8
NC_058066.1:24060282-24060682	Cluster_737	N	31	42	71	9	16
NC_058066.1:24081967-24082387	Cluster_738	N	84	48	6	9	30
NC_058066.1:24084769-24085197	Cluster_739	N	28	122	9	11	35
NC_058066.1:24085517-24085950	Cluster_740	N	41	100	37	125	169
NC_058066.1:24086773-24087364	Cluster_741	N	23	20	31	360	315
NC_058066.1:24088114-24088532	Cluster_742	N	5	37	0	124	6
NC_058066.1:24098250-24098735	Cluster_743	N	2	791	0	4	0
NC_058066.1:24103851-24104521	Cluster_744	N	90	496	34	24	50
NC_058066.1:24113465-24113865	Cluster_745	N	71	10	0	6	0
NC_058066.1:24127519-24128411	Cluster_746	N	34	1025	317	87	357
NC_058066.1:24129149-24129567	Cluster_747	N	95	131	23	34	3
NC_058066.1:24130110-24131100	Cluster_748	N	5471	6951	3563	545	71
NC_058066.1:24144680-24145168	Cluster_749	N	3	2	1	802	59
NC_058066.1:24151842-24152278	Cluster_750	N	28	319	82	26	38
NC_058066.1:24153583-24154014	Cluster_751	N	76	182	1	11	0
NC_058066.1:24157051-24158012	Cluster_752	N	27	365	48	20	865
NC_058066.1:24159156-24159583	Cluster_753	N	3	2	0	712	1
NC_058066.1:24166586-24167014	Cluster_754	N	57	9	34	23	128
NC_058066.1:24191374-24191998	Cluster_755	N	1359	10	63	972	3054
NC_058066.1:24192124-24192784	Cluster_756	N	86	3	18	46	83
NC_058066.1:24206030-24206900	Cluster_757	N	517	0	82	929	2407
NC_058066.1:24216399-24216828	Cluster_758	N	8	3	34	63	25
NC_058066.1:24218262-24218962	Cluster_759	N	13	1	926	69	216
NC_058066.1:24224001-24224931	Cluster_760	N	793	2387	1169	607	2297
